Date,GRADE,GPS,ANSS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-09-08,54.89421829971806,A,2.65625,2.66875,2.6953125,2.49453125,2.2025,2.02828125,2.196484375
1997-09-09,54.8601154563415,A,2.625,2.64375,2.6953125,2.52421875,2.214375,2.04046875,2.195078125
1997-09-10,54.820492580684,A,2.5,2.6,2.6703125,2.54453125,2.223125,2.05140625,2.193515625
1997-09-11,54.79758387949504,P,2.59375,2.5875,2.65625,2.56328125,2.235,2.06203125,2.192421875
1997-09-12,54.794162938112116,P,2.59375,2.59375,2.640625,2.58046875,2.246875,2.07265625,2.191484375
1997-09-15,54.770102722373394,P,2.5,2.5625,2.615625,2.59453125,2.25625,2.08234375,2.190234375
1997-09-16,54.748662659765564,P,2.5,2.5375,2.590625,2.60546875,2.265,2.09171875,2.188203125
1997-09-17,54.73423646390162,P,2.4375,2.525,2.5625,2.60703125,2.2725,2.09890625,2.184453125
1997-09-18,54.70597258038011,P,2.40625,2.4875,2.5375,2.60859375,2.279375,2.10609375,2.180546875
1997-09-19,54.675432804983124,P,2.40625,2.45,2.521875,2.60390625,2.28625,2.11359375,2.176640625
1997-09-22,54.65307333437502,P,2.34375,2.41875,2.490625,2.59296875,2.29375,2.12109375,2.172578125
1997-09-23,54.6304479415468,P,2.375,2.39375,2.465625,2.58046875,2.300625,2.12890625,2.166171875
1997-09-24,54.63010584262389,P,2.46875,2.4,2.4625,2.56640625,2.308125,2.13765625,2.160390625
1997-09-25,54.63717343947255,P,2.5,2.41875,2.453125,2.5546875,2.31625,2.14703125,2.154921875
1997-09-26,54.646702228045285,P,2.5,2.4375,2.44375,2.5421875,2.325625,2.15609375,2.150390625
1997-09-29,54.66751485777533,P,2.515625,2.471875,2.4453125,2.53046875,2.3340625,2.1653125,2.14671875
1997-09-30,54.7068271160445,P,2.65625,2.528125,2.4609375,2.52578125,2.3453125,2.1759375,2.14375
1997-10-01,54.701683809200745,P,2.375,2.509375,2.4546875,2.50859375,2.3521875,2.1834375,2.139375
1997-10-02,54.69097581526528,P,2.34375,2.478125,2.4484375,2.49296875,2.3584375,2.1909375,2.13484375
1997-10-03,54.648170446101915,P,2.078125,2.39375,2.415625,2.46875,2.36,2.19515625,2.128515625
1997-10-06,54.591416773765786,P,2.03125,2.296875,2.384375,2.4375,2.359375,2.19859375,2.122109375
1997-10-07,54.5122198719308,P,2.015625,2.16875,2.3484375,2.40703125,2.3596875,2.200625,2.1153125
1997-10-08,54.46611729376159,P,1.96875,2.0875,2.2984375,2.38046875,2.3584375,2.2003125,2.10828125
1997-10-09,54.429158222753465,P,2.015625,2.021875,2.25,2.3515625,2.35875,2.20171875,2.102109375
1997-10-10,54.43311574810238,B,2.046875,2.015625,2.2046875,2.32421875,2.3596875,2.2028125,2.09625
1997-10-13,54.452592815126515,P,2.078125,2.025,2.1609375,2.303125,2.3625,2.20421875,2.090546875
1997-10-14,54.516075369604266,P,2.40625,2.103125,2.1359375,2.2984375,2.37375,2.20890625,2.086484375
1997-10-15,54.60788322717793,P,2.46875,2.203125,2.1453125,2.3,2.3875,2.21359375,2.088828125
1997-10-16,54.68803660162129,P,2.4375,2.2875,2.1546875,2.3015625,2.4,2.21765625,2.091015625
1997-10-17,54.761570311813266,P,2.46875,2.371875,2.19375,2.3046875,2.410625,2.22078125,2.093203125
1997-10-20,54.823405734629745,A,2.453125,2.446875,2.2359375,2.31015625,2.42,2.223125,2.094375
1997-10-21,54.84172784414857,A,2.5,2.465625,2.284375,2.31640625,2.429375,2.225625,2.09546875
1997-10-22,54.837827259572805,A,2.59375,2.490625,2.346875,2.32265625,2.439375,2.22875,2.0971875
1997-10-23,54.812220146407306,A,2.375,2.478125,2.3828125,2.31640625,2.4425,2.23125,2.0978125
1997-10-24,54.778386934064685,A,2.375,2.459375,2.415625,2.31015625,2.445,2.2328125,2.09828125
1997-10-27,54.74756704294364,P,2.375,2.44375,2.4453125,2.303125,2.448125,2.2346875,2.098125
1997-10-28,54.702877649991564,P,2.3125,2.40625,2.4359375,2.2859375,2.44875,2.2359375,2.0975
1997-10-29,54.65794985057975,P,2.375,2.3625,2.4265625,2.2859375,2.448125,2.238125,2.096875
1997-10-30,54.6418523800642,P,2.3125,2.35,2.4140625,2.284375,2.446875,2.240625,2.0959375
1997-10-31,54.632912660443374,B,2.3125,2.3375,2.3984375,2.29609375,2.443125,2.2421875,2.0959375
1997-11-03,54.62326227401464,B,2.296875,2.321875,2.3828125,2.309375,2.4378125,2.24359375,2.095859375
1997-11-04,54.629125818345436,B,2.25,2.309375,2.3578125,2.32109375,2.4303125,2.2453125,2.095234375
1997-11-05,54.62522691162406,B,2.25,2.284375,2.3234375,2.33515625,2.4203125,2.248125,2.094921875
1997-11-06,54.622004386288374,B,2.234375,2.26875,2.309375,2.34609375,2.4103125,2.25015625,2.094375
1997-11-07,54.60867536346971,B,2.1875,2.24375,2.290625,2.353125,2.3990625,2.25171875,2.0934375
1997-11-10,54.60052203632684,B,2.203125,2.225,2.2734375,2.359375,2.388125,2.255,2.092578125
1997-11-11,54.590776855627205,B,2.15625,2.20625,2.2578125,2.346875,2.37625,2.2596875,2.091796875
1997-11-12,54.584720953287984,B,2.1875,2.19375,2.2390625,2.3328125,2.365625,2.2634375,2.091484375
1997-11-13,54.57436212585251,B,2.15625,2.178125,2.2234375,2.31875,2.355625,2.2659375,2.091015625
1997-11-14,54.56583450627619,B,2.09375,2.159375,2.2015625,2.3,2.34625,2.2675,2.090390625
1997-11-17,54.55542754420924,B,2.125,2.14375,2.184375,2.28359375,2.335625,2.2690625,2.089921875
1997-11-18,54.549580111125714,B,2.09375,2.13125,2.16875,2.26328125,2.325,2.2696875,2.089453125
1997-11-19,54.53012905014441,B,2.0,2.09375,2.14375,2.23359375,2.315,2.2690625,2.087890625
1997-11-20,54.5201682777197,B,2.03125,2.06875,2.1234375,2.21640625,2.30375,2.269375,2.086328125
1997-11-21,54.522550995932285,B,2.0625,2.0625,2.1109375,2.20078125,2.293125,2.27,2.085390625
1997-11-24,54.51601845172582,B,2.0,2.0375,2.090625,2.18203125,2.283125,2.2696875,2.084140625
1997-11-25,54.51417464526926,B,2.0,2.01875,2.075,2.16640625,2.273125,2.2690625,2.082734375
1997-11-26,54.525051235939095,B,1.96875,2.0125,2.053125,2.14609375,2.26375,2.268125,2.081796875
1997-11-27,54.529226101479885,B,1.96875,2.0,2.034375,2.12890625,2.255,2.2671875,2.080859375
1997-11-28,54.52764435824025,B,1.96875,1.98125,2.021875,2.11171875,2.24625,2.26625,2.080546875
1997-12-01,54.541025664027636,B,2.0,1.98125,2.009375,2.096875,2.239375,2.2665625,2.080546875
1997-12-02,54.54968957085964,B,1.984375,1.978125,1.9984375,2.08359375,2.2315625,2.26609375,2.08015625
1997-12-03,54.553626417976545,B,1.9375,1.971875,1.9921875,2.06796875,2.2209375,2.26453125,2.079375
1997-12-04,54.547729512608136,B,1.875,1.953125,1.9765625,2.05,2.2084375,2.26234375,2.07828125
1997-12-05,54.5379048654562,B,1.84375,1.928125,1.9546875,2.0328125,2.1953125,2.26046875,2.0771875
1997-12-08,54.534737172283805,B,1.96875,1.921875,1.9515625,2.02109375,2.184375,2.25921875,2.0771875
1997-12-09,54.532571792283335,B,1.96875,1.91875,1.9484375,2.01171875,2.170625,2.25796875,2.0771875
1997-12-10,54.542623460796335,B,1.96875,1.925,1.9484375,2.00078125,2.1625,2.25734375,2.07703125
1997-12-11,54.563948978279456,B,1.96875,1.94375,1.9484375,1.99140625,2.155,2.25671875,2.076875
1997-12-12,54.582369293137525,B,1.859375,1.946875,1.9375,1.9796875,2.150625,2.2553125,2.076171875
1997-12-15,54.5881741261382,B,1.921875,1.9375,1.9296875,1.96953125,2.1484375,2.25390625,2.075625
1997-12-16,54.59262009368019,B,1.890625,1.921875,1.9203125,1.959375,2.1459375,2.2528125,2.074453125
1997-12-17,54.59354820752469,B,1.890625,1.90625,1.915625,1.95390625,2.144375,2.25140625,2.07328125
1997-12-18,54.58921011769534,B,1.875,1.8875,1.915625,1.94609375,2.1415625,2.25015625,2.07171875
1997-12-19,54.59123755800982,B,1.859375,1.8875,1.9171875,1.9359375,2.1378125,2.24875,2.070234375
1997-12-22,54.5717801844172,B,1.71875,1.846875,1.8921875,1.921875,2.130625,2.2465625,2.067890625
1997-12-23,54.548267483944365,B,1.6875,1.80625,1.8640625,1.90625,2.11625,2.245,2.065859375
1997-12-24,54.53268476335168,B,1.78125,1.784375,1.8453125,1.896875,2.1025,2.245,2.064453125
1997-12-25,54.518939465374366,B,1.78125,1.765625,1.8265625,1.8875,2.089375,2.2446875,2.062578125
1997-12-26,54.4990720631393,B,1.71875,1.7375,1.8125,1.875,2.074375,2.2425,2.061171875
1997-12-29,54.50102482719432,B,1.71875,1.7375,1.7921875,1.8609375,2.0596875,2.23984375,2.059921875
1997-12-30,54.51392634377574,B,1.75,1.75,1.778125,1.84921875,2.0446875,2.23703125,2.058984375
1997-12-31,54.51762459116188,B,1.8125,1.75625,1.7703125,1.84296875,2.0290625,2.23421875,2.058046875
1998-01-01,54.52508382719404,B,1.8125,1.7625,1.7640625,1.83984375,2.0178125,2.23015625,2.056796875
1998-01-02,54.532692266801064,B,1.75,1.76875,1.753125,1.83515625,2.0053125,2.22515625,2.055234375
1998-01-05,54.54297427446024,B,1.78125,1.78125,1.759375,1.82578125,1.9934375,2.22078125,2.053984375
1998-01-06,54.56044728961029,B,1.859375,1.803125,1.7765625,1.8203125,1.984375,2.2165625,2.054375
1998-01-07,54.56954839400793,C,1.859375,1.8125,1.784375,1.81484375,1.9740625,2.21109375,2.055078125
1998-01-08,54.57610197512606,C,1.859375,1.821875,1.7921875,1.809375,1.965,2.2059375,2.05546875
1998-01-09,54.59893700979158,C,1.921875,1.85625,1.8125,1.8125,1.9571875,2.20015625,2.056328125
1998-01-12,54.609063046696775,C,1.875,1.875,1.828125,1.81015625,1.94875,2.19328125,2.057109375
1998-01-13,54.60489865656689,C,1.875,1.878125,1.840625,1.809375,1.94125,2.18578125,2.057734375
1998-01-14,54.611356413351245,C,1.9375,1.89375,1.853125,1.81171875,1.935,2.17765625,2.058828125
1998-01-15,54.63034596616524,C,2.046875,1.93125,1.8765625,1.8203125,1.93125,2.17078125,2.06046875
1998-01-16,54.644321376424614,C,2.09375,1.965625,1.9109375,1.83203125,1.929375,2.16421875,2.06265625
1998-01-19,54.67026437151096,C,2.09375,2.009375,1.9421875,1.85078125,1.9271875,2.15765625,2.06515625
1998-01-20,54.69288706510034,C,2.046875,2.04375,1.9609375,1.86875,1.925,2.150625,2.067265625
1998-01-21,54.712338198648034,C,2.09375,2.075,1.984375,1.884375,1.923125,2.144375,2.069609375
1998-01-22,54.710478823636926,C,2.03125,2.071875,2.0015625,1.896875,1.920625,2.138125,2.072265625
1998-01-23,54.70471262355674,C,2.046875,2.0625,2.0140625,1.91328125,1.9196875,2.13296875,2.075
1998-01-26,54.690245186806806,C,2.015625,2.046875,2.028125,1.928125,1.9175,2.1265625,2.077421875
1998-01-27,54.69913404306221,C,2.140625,2.065625,2.0546875,1.94765625,1.9184375,2.12171875,2.08109375
1998-01-28,54.707619294373586,C,2.15625,2.078125,2.0765625,1.96484375,1.9215625,2.11828125,2.08484375
1998-01-29,54.72755915892683,A,2.21875,2.115625,2.09375,1.98515625,1.9253125,2.11453125,2.08828125
1998-01-30,54.73326914071524,A,2.125,2.13125,2.096875,2.00390625,1.9265625,2.10984375,2.09125
1998-02-02,54.74801236957961,A,2.140625,2.15625,2.1015625,2.021875,1.929375,2.10625,2.094296875
1998-02-03,54.74247343675804,A,2.15625,2.159375,2.1125,2.03671875,1.9325,2.1028125,2.097265625
1998-02-04,54.7522831551395,A,2.3125,2.190625,2.134375,2.059375,1.939375,2.1015625,2.100234375
1998-02-05,54.75155023021023,A,2.25,2.196875,2.15625,2.07890625,1.945,2.1,2.103046875
1998-02-06,54.77283931549747,A,2.328125,2.2375,2.184375,2.09921875,1.9521875,2.09921875,2.10640625
1998-02-09,54.786421033568566,A,2.28125,2.265625,2.2109375,2.11953125,1.9578125,2.09859375,2.10984375
1998-02-10,54.79587286587566,A,2.25,2.284375,2.221875,2.13828125,1.963125,2.09734375,2.113125
1998-02-11,54.78229426384625,A,2.25,2.271875,2.23125,2.15390625,1.969375,2.09515625,2.11640625
1998-02-12,54.77303702211787,A,2.234375,2.26875,2.2328125,2.16328125,1.9765625,2.0925,2.119765625
1998-02-13,54.74513809024631,A,2.171875,2.2375,2.2375,2.1671875,1.983125,2.08921875,2.12265625
1998-02-16,54.71911924021142,A,2.171875,2.215625,2.240625,2.17109375,1.9871875,2.08578125,2.125546875
1998-02-17,54.69811814109337,A,2.15625,2.196875,2.240625,2.1765625,1.9909375,2.08078125,2.128359375
1998-02-18,54.67538269579901,P,2.09375,2.165625,2.21875,2.1765625,1.9934375,2.07796875,2.130703125
1998-02-19,54.65742966314675,P,2.078125,2.134375,2.2015625,2.17890625,1.995625,2.0753125,2.133125
1998-02-20,54.65760717708616,P,2.125,2.125,2.18125,2.1828125,2.0009375,2.07578125,2.13546875
1998-02-23,54.66008523634866,P,2.125,2.115625,2.165625,2.18828125,2.005,2.07671875,2.13765625
1998-02-24,54.66436651182297,P,2.140625,2.1125,2.1546875,2.18828125,2.01,2.07796875,2.139296875
1998-02-25,54.675576381053396,P,2.125,2.11875,2.1421875,2.18671875,2.0146875,2.07953125,2.139921875
1998-02-26,54.677857679943486,P,2.0625,2.115625,2.125,2.17890625,2.0184375,2.08,2.140859375
1998-02-27,54.67147816129552,P,2.0625,2.103125,2.1140625,2.17578125,2.0225,2.08015625,2.141484375
1998-03-02,54.66604359878985,P,2.0625,2.090625,2.103125,2.171875,2.029375,2.08,2.142109375
1998-03-03,54.65673297095359,P,2.0625,2.075,2.09375,2.1671875,2.036875,2.0765625,2.142734375
1998-03-04,54.65157032323291,P,2.125,2.075,2.096875,2.1578125,2.04375,2.073125,2.143359375
1998-03-05,54.65505359819958,P,2.109375,2.084375,2.1,2.15078125,2.0503125,2.06984375,2.14375
1998-03-06,54.66841304202078,P,2.234375,2.11875,2.1109375,2.14609375,2.060625,2.0675,2.144140625
1998-03-09,54.685932743390424,A,2.28125,2.1625,2.1265625,2.14609375,2.071875,2.06578125,2.144453125
1998-03-10,54.7045626991058,A,2.265625,2.203125,2.1390625,2.146875,2.0821875,2.0634375,2.14453125
1998-03-11,54.72182507049229,A,2.3125,2.240625,2.1578125,2.15,2.0921875,2.060625,2.1446875
1998-03-12,54.74742772921033,A,2.34375,2.2875,2.1859375,2.15546875,2.1028125,2.0603125,2.14578125
1998-03-13,54.79029655061461,A,2.609375,2.3625,2.240625,2.17734375,2.12,2.06265625,2.147734375
1998-03-16,54.820107666707486,A,2.5625,2.41875,2.290625,2.196875,2.135625,2.06453125,2.149609375
1998-03-17,54.84946411723896,A,2.53125,2.471875,2.3375,2.215625,2.1490625,2.06671875,2.151328125
1998-03-18,54.87562627961184,A,2.53125,2.515625,2.378125,2.2375,2.1625,2.06828125,2.153203125
1998-03-19,54.889476856191635,A,2.5,2.546875,2.4171875,2.25859375,2.1753125,2.07015625,2.155390625
1998-03-20,54.86098825003419,A,2.5,2.525,2.44375,2.27734375,2.186875,2.07203125,2.157109375
1998-03-23,54.82655252175641,A,2.375,2.4875,2.453125,2.28984375,2.196875,2.0728125,2.158203125
1998-03-24,54.81771390578888,A,2.546875,2.490625,2.48125,2.31015625,2.2103125,2.07578125,2.160546875
1998-03-25,54.808277545276106,A,2.53125,2.490625,2.503125,2.33046875,2.2221875,2.07859375,2.163359375
1998-03-26,54.79469742935197,A,2.484375,2.4875,2.5171875,2.3515625,2.2309375,2.08109375,2.165625
1998-03-27,54.78695934610325,A,2.46875,2.48125,2.503125,2.371875,2.2384375,2.08390625,2.1678125
1998-03-30,54.79844115169843,A,2.46875,2.5,2.49375,2.3921875,2.2459375,2.0865625,2.17078125
1998-03-31,54.790235633118634,A,2.5,2.490625,2.490625,2.4140625,2.255,2.09,2.17484375
1998-04-01,54.79021622817,A,2.578125,2.5,2.4953125,2.43671875,2.2646875,2.09390625,2.178671875
1998-04-02,54.80490485861651,A,2.625,2.528125,2.5078125,2.4625,2.2765625,2.09859375,2.182265625
1998-04-03,54.83285946978018,A,2.6875,2.571875,2.5265625,2.48515625,2.289375,2.10453125,2.186015625
1998-04-06,54.85809408284879,A,2.703125,2.61875,2.559375,2.50625,2.303125,2.1103125,2.1896875
1998-04-07,54.85761105974405,A,2.5625,2.63125,2.5609375,2.52109375,2.3115625,2.115,2.19234375
1998-04-08,54.82746677852902,A,2.375,2.590625,2.5453125,2.52421875,2.3159375,2.11875,2.19390625
1998-04-09,54.79415065675361,A,2.4375,2.553125,2.540625,2.52890625,2.3203125,2.1228125,2.19609375
1998-04-10,54.74970965098149,A,2.4375,2.503125,2.5375,2.5203125,2.3265625,2.1265625,2.19828125
1998-04-13,54.6989205278332,P,2.40625,2.44375,2.53125,2.5125,2.331875,2.130625,2.20015625
1998-04-14,54.667747244022586,P,2.34375,2.4,2.515625,2.503125,2.335625,2.1340625,2.2015625
1998-04-15,54.681865755295085,P,2.515625,2.428125,2.509375,2.50234375,2.3396875,2.13953125,2.203828125
1998-04-16,54.68776711268644,P,2.5,2.440625,2.496875,2.50234375,2.3446875,2.14484375,2.206015625
1998-04-17,54.69676483527801,P,2.5,2.453125,2.478125,2.50234375,2.348125,2.15015625,2.208203125
1998-04-20,54.734938196525825,A,2.6875,2.509375,2.4765625,2.51796875,2.35625,2.15703125,2.211796875
1998-04-21,54.80707410953053,A,2.9375,2.628125,2.5140625,2.5375,2.37,2.1665625,2.216328125
1998-04-22,54.85012835580583,A,2.875,2.7,2.5640625,2.5546875,2.3825,2.1759375,2.220234375
1998-04-23,54.8828426511009,A,2.75,2.75,2.5953125,2.56796875,2.3928125,2.1846875,2.223515625
1998-04-24,54.89566481139497,A,2.53125,2.75625,2.6046875,2.57109375,2.4,2.1915625,2.226015625
1998-04-27,54.875016198670885,A,2.53125,2.725,2.6171875,2.57421875,2.4071875,2.1971875,2.228203125
1998-04-28,54.82473602764332,A,2.59375,2.65625,2.6421875,2.57890625,2.4159375,2.2034375,2.230703125
1998-04-29,54.77675181472355,A,2.5625,2.59375,2.646875,2.578125,2.4253125,2.209375,2.233359375
1998-04-30,54.74903830516299,A,2.59375,2.5625,2.65625,2.5765625,2.435625,2.215625,2.236171875
1998-05-01,54.757363544801734,A,2.65625,2.5875,2.671875,2.575,2.44625,2.22359375,2.239453125
1998-05-04,54.76323072426516,P,2.625,2.60625,2.665625,2.57109375,2.45625,2.230625,2.242265625
1998-05-05,54.77902859087797,A,2.75,2.6375,2.646875,2.58046875,2.4684375,2.23921875,2.246015625
1998-05-06,54.79590448312165,A,2.65625,2.65625,2.625,2.59453125,2.4790625,2.246875,2.249140625
1998-05-07,54.807984979545665,A,2.65625,2.66875,2.615625,2.60546875,2.4909375,2.2546875,2.252421875
1998-05-08,54.82085036734361,A,2.75,2.6875,2.6375,2.62109375,2.5046875,2.26359375,2.256171875
1998-05-11,54.84016748925108,A,2.6875,2.7,2.653125,2.63515625,2.5171875,2.27328125,2.259921875
1998-05-12,54.85716648352743,A,2.78125,2.70625,2.671875,2.65703125,2.5315625,2.28421875,2.264609375
1998-05-13,54.88215101060715,A,2.828125,2.740625,2.6984375,2.67265625,2.545625,2.2946875,2.26984375
1998-05-14,54.89732163007553,A,2.765625,2.7625,2.715625,2.6859375,2.55875,2.30453125,2.274609375
1998-05-15,54.88962094304563,A,2.75,2.7625,2.725,2.6984375,2.5690625,2.31484375,2.278671875
1998-05-18,54.87510500103857,A,2.6875,2.7625,2.73125,2.6984375,2.5771875,2.32453125,2.2821875
1998-05-19,54.822611504664536,A,2.53125,2.7125,2.709375,2.678125,2.5825,2.33234375,2.2846875
1998-05-20,54.769967521057104,P,2.5625,2.659375,2.7,2.6625,2.5875,2.33984375,2.28703125
1998-05-21,54.72046652273224,P,2.5,2.60625,2.684375,2.65,2.590625,2.34671875,2.2884375
1998-05-22,54.67123376898375,P,2.4375,2.54375,2.653125,2.6453125,2.5871875,2.35359375,2.289375
1998-05-25,54.63605173708246,P,2.4375,2.49375,2.628125,2.640625,2.5846875,2.36015625,2.29046875
1998-05-26,54.63429477727515,P,2.46875,2.48125,2.596875,2.634375,2.5834375,2.36625,2.29140625
1998-05-27,54.63017045476738,P,2.5,2.46875,2.5640625,2.63125,2.5828125,2.37265625,2.291875
1998-05-28,54.6484460430511,P,2.625,2.49375,2.55,2.6328125,2.5853125,2.3803125,2.293125
1998-05-29,54.66685095124368,P,2.5625,2.51875,2.53125,2.628125,2.5865625,2.38671875,2.2934375
1998-06-01,54.674707790644696,P,2.46875,2.525,2.509375,2.6203125,2.5884375,2.39265625,2.29296875
1998-06-02,54.66772684389469,P,2.40625,2.5125,2.496875,2.603125,2.585625,2.39796875,2.291875
1998-06-03,54.66553594768637,P,2.46875,2.50625,2.4875,2.59375,2.584375,2.40328125,2.29046875
1998-06-04,54.63186797440134,B,2.375,2.45625,2.475,2.5796875,2.5821875,2.4065625,2.288671875
1998-06-05,54.61099354610059,B,2.40625,2.425,2.471875,2.5625,2.5809375,2.4096875,2.286953125
1998-06-08,54.588148465663245,B,2.296875,2.390625,2.4578125,2.54296875,2.5775,2.41171875,2.2846875
1998-06-09,54.57374682413027,B,2.28125,2.365625,2.4390625,2.51796875,2.573125,2.4140625,2.28234375
1998-06-10,54.55364480162791,B,2.328125,2.3375,2.421875,2.49296875,2.568125,2.41640625,2.280390625
1998-06-11,54.548999486831946,B,2.328125,2.328125,2.3921875,2.47109375,2.5621875,2.419375,2.27875
1998-06-12,54.53134968487291,B,2.25,2.296875,2.3609375,2.44609375,2.5534375,2.42140625,2.2771875
1998-06-15,54.531686798806895,B,2.28125,2.29375,2.3421875,2.42578125,2.545,2.4240625,2.2753125
1998-06-16,54.562801167130665,B,2.46875,2.33125,2.3484375,2.42265625,2.543125,2.42734375,2.27453125
1998-06-17,54.60560523176798,B,2.5625,2.378125,2.3578125,2.42265625,2.546875,2.43140625,2.27484375
1998-06-18,54.64348092719655,B,2.53125,2.41875,2.3734375,2.42421875,2.54875,2.43453125,2.27453125
1998-06-19,54.69053026421702,C,2.5,2.46875,2.3828125,2.42734375,2.55,2.43828125,2.2740625
1998-06-22,54.727293577646726,A,2.46875,2.50625,2.4,2.42890625,2.55125,2.4415625,2.27390625
1998-06-23,54.73087578987344,A,2.46875,2.50625,2.41875,2.42890625,2.55375,2.4446875,2.27375
1998-06-24,54.71361196087764,A,2.46875,2.4875,2.4328125,2.42734375,2.5528125,2.44625,2.27390625
1998-06-25,54.69901599971138,A,2.46875,2.475,2.446875,2.41953125,2.5521875,2.4484375,2.27421875
1998-06-26,54.686896106670154,A,2.46875,2.46875,2.46875,2.41484375,2.5515625,2.44984375,2.27453125
1998-06-29,54.673789812565396,P,2.453125,2.465625,2.4859375,2.4140625,2.546875,2.4515625,2.275078125
1998-06-30,54.660134656830735,P,2.46875,2.465625,2.4859375,2.4171875,2.5375,2.45375,2.275546875
1998-07-01,54.673886098406506,A,2.65625,2.503125,2.4953125,2.4265625,2.533125,2.4578125,2.276484375
1998-07-02,54.70729649940018,A,2.78125,2.565625,2.5203125,2.446875,2.53375,2.46328125,2.277890625
1998-07-03,54.74246850688994,A,2.78125,2.628125,2.5484375,2.465625,2.53875,2.469375,2.279296875
1998-07-06,54.78635809312809,A,2.8125,2.7,2.5828125,2.49140625,2.544375,2.47578125,2.28078125
1998-07-07,54.829721373131775,A,2.78125,2.7625,2.6140625,2.51640625,2.548125,2.48203125,2.28140625
1998-07-08,54.827050785602104,A,2.5625,2.74375,2.6234375,2.528125,2.548125,2.48671875,2.28234375
1998-07-09,54.797651915890754,A,2.53125,2.69375,2.6296875,2.53828125,2.546875,2.49125,2.28328125
1998-07-10,54.7768746213064,A,2.625,2.6625,2.6453125,2.55703125,2.54625,2.49625,2.286015625
1998-07-13,54.763321611999714,A,2.75,2.65,2.675,2.58046875,2.54875,2.5025,2.289609375
1998-07-14,54.753702546383806,A,2.78125,2.65,2.70625,2.59609375,2.549375,2.50890625,2.2934375
1998-07-15,54.763643648595014,A,2.6875,2.675,2.709375,2.60234375,2.55,2.51453125,2.29703125
1998-07-16,54.77650601708745,A,2.65625,2.7,2.696875,2.60859375,2.55,2.52046875,2.300234375
1998-07-17,54.7429151769444,A,2.40625,2.65625,2.659375,2.60390625,2.543125,2.52390625,2.30203125
1998-07-20,54.704764410828034,P,2.515625,2.609375,2.6296875,2.60625,2.5396875,2.5284375,2.30421875
1998-07-21,54.66532793187522,P,2.53125,2.559375,2.6046875,2.609375,2.5346875,2.533125,2.30484375
1998-07-22,54.63590114296084,P,2.5,2.521875,2.5984375,2.6109375,2.528125,2.536875,2.305
1998-07-23,54.61427550372637,P,2.5,2.490625,2.5953125,2.6125,2.5228125,2.54078125,2.3053125
1998-07-24,54.622221169842796,P,2.4375,2.496875,2.5765625,2.6109375,2.5165625,2.5428125,2.30515625
1998-07-27,54.61002387330662,P,2.390625,2.471875,2.540625,2.6078125,2.510625,2.54390625,2.30484375
1998-07-28,54.596925299674716,B,2.34375,2.434375,2.496875,2.6015625,2.506875,2.5446875,2.3040625
1998-07-29,54.575246617393276,B,2.3125,2.396875,2.459375,2.584375,2.501875,2.5446875,2.30265625
1998-07-30,54.53680949765692,B,2.1875,2.334375,2.4125,2.5546875,2.495625,2.543125,2.30171875
1998-07-31,54.514312887165495,B,2.25,2.296875,2.396875,2.528125,2.491875,2.53953125,2.30109375
1998-08-03,54.49396291906825,B,2.1875,2.25625,2.3640625,2.496875,2.486875,2.53578125,2.30015625
