Date,GRADE,GPS,AMD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1985-03-07,47.96062713972969,P,15.875,16.1625,16.3125,16.68125,16.3625,15.62375,16.3165625
1985-03-08,47.76904056905917,P,16.0,16.025,16.26875,16.61875,16.38625,15.603125,16.315625
1985-03-11,47.742757402133854,P,16.0625,15.9875,16.275,16.55,16.4125,15.58625,16.31625
1985-03-12,47.75191217566604,P,16.25,16.0,16.225,16.484375,16.4425,15.565625,16.3175
1985-03-13,47.71288994346606,B,15.5,15.9375,16.125,16.3625,16.4625,15.543125,16.3125
1985-03-14,47.671841414821415,B,15.25,15.8125,15.9875,16.265625,16.47875,15.53,16.3059375
1985-03-15,47.62652400048475,B,15.25,15.6625,15.84375,16.2,16.49375,15.526875,16.300625
1985-03-18,47.6283020964621,B,15.625,15.575,15.78125,16.153125,16.52,15.526875,16.300625
1985-03-19,47.87892920496278,B,16.6875,15.6625,15.83125,16.171875,16.585,15.531875,16.30625
1985-03-20,48.141640534199546,B,16.0,15.7625,15.85,16.128125,16.62125,15.531875,16.309375
1985-03-21,48.427789319118425,P,15.9375,15.9,15.85625,16.084375,16.64,15.538125,16.3178125
1985-03-22,48.654288834239544,P,15.8125,16.0125,15.8375,16.053125,16.65125,15.548125,16.3234375
1985-03-25,48.710426803096134,A,15.8125,16.05,15.8125,16.04375,16.645,15.554375,16.325
1985-03-26,48.407460015018465,P,15.8125,15.875,15.76875,15.996875,16.635,15.555,16.3278125
1985-03-27,48.405179267745865,A,16.3125,15.9375,15.85,15.9875,16.63375,15.563125,16.329375
1985-03-28,48.44648120805997,A,16.5,16.05,15.975,15.98125,16.64375,15.570625,16.3321875
1985-03-29,48.55737857407801,A,16.6875,16.225,16.11875,15.98125,16.65625,15.581875,16.335625
1985-04-01,48.752101767580136,A,16.875,16.4375,16.24375,16.0125,16.66,15.594375,16.34125
1985-04-02,48.95338840310429,A,16.5,16.575,16.225,16.028125,16.65125,15.6075,16.3484375
1985-04-03,48.85481687064661,A,15.9375,16.5,16.21875,16.034375,16.62,15.616875,16.353125
1985-04-04,48.62506608438272,A,15.625,16.325,16.1875,16.021875,16.58875,15.624375,16.354375
1985-04-05,48.33859581880623,A,15.625,16.1125,16.16875,16.003125,16.55375,15.635,16.355625
1985-04-08,48.02019401877693,P,15.625,15.8625,16.15,15.98125,16.52125,15.64625,16.3578125
1985-04-09,47.751413316317304,P,15.375,15.6375,16.10625,15.9375,16.47375,15.653125,16.3575
1985-04-10,47.685905451529585,P,15.5625,15.5625,16.03125,15.940625,16.42625,15.665625,16.358125
1985-04-11,47.77251794986583,P,15.75,15.5875,15.95625,15.965625,16.39,15.68,16.36125
1985-04-12,47.764495579813456,P,15.25,15.5125,15.8125,15.965625,16.34875,15.691875,16.36125
1985-04-15,47.74808519457465,P,15.375,15.4625,15.6625,15.953125,16.3025,15.703125,16.3609375
1985-04-16,47.79710789268924,P,15.4375,15.475,15.55625,15.890625,16.2575,15.716875,16.3603125
1985-04-17,47.86930306999066,P,15.625,15.4875,15.525,15.871875,16.2225,15.738125,16.3628125
1985-04-18,47.72366697319788,P,14.9375,15.325,15.45625,15.821875,16.1725,15.749375,16.3646875
1985-04-19,47.73363601485772,P,15.0,15.275,15.39375,15.78125,16.1275,15.760625,16.3659375
1985-04-22,47.589224617324355,P,14.3125,15.0625,15.2625,15.70625,16.065,15.7625,16.3628125
1985-04-23,47.50812835197892,P,14.625,14.9,15.1875,15.646875,16.00625,15.76625,16.3615625
1985-04-24,47.26025336961467,B,14.5625,14.6875,15.0875,15.559375,15.93875,15.770625,16.360625
1985-04-25,47.26203375853317,P,14.75,14.65,14.9875,15.471875,15.89,15.773125,16.3678125
1985-04-26,47.18999027238579,P,14.5,14.55,14.9125,15.3625,15.84875,15.77375,16.37375
1985-04-29,47.14625901290884,P,13.625,14.4125,14.7375,15.2,15.79,15.771875,16.37625
1985-04-30,47.11187842437823,P,13.9375,14.275,14.5875,15.071875,15.7425,15.77625,16.381875
1985-05-01,47.02012395865327,P,13.4375,14.05,14.36875,14.946875,15.67375,15.77625,16.381875
1985-05-02,46.90415374298852,P,13.6875,13.8375,14.24375,14.85,15.61125,15.785625,16.3796875
1985-05-03,46.8853643844061,P,14.0,13.7375,14.14375,14.76875,15.5625,15.795625,16.3759375
1985-05-06,46.982215354346124,B,13.375,13.6875,14.05,14.65625,15.51,15.79875,16.3721875
1985-05-07,47.04634655138279,B,13.9375,13.6875,13.98125,14.584375,15.45375,15.79625,16.369375
1985-05-08,47.303534170658274,B,14.25,13.85,13.95,14.51875,15.40875,15.7925,16.3640625
1985-05-09,47.52998851572133,B,14.6875,14.05,13.94375,14.465625,15.37,15.796875,16.358125
1985-05-10,47.747593272055916,B,15.125,14.275,14.00625,14.459375,15.33875,15.803125,16.3459375
1985-05-13,47.88005387309308,C,14.25,14.45,14.06875,14.403125,15.29875,15.796875,16.3290625
1985-05-14,47.86267716363744,C,14.0,14.4625,14.075,14.33125,15.255,15.788125,16.310625
1985-05-15,47.80680744326378,C,14.125,14.4375,14.14375,14.25625,15.22125,15.78,16.2946875
1985-05-16,47.75053122620591,C,14.5625,14.4125,14.23125,14.2375,15.195,15.77875,16.273125
1985-05-17,47.60608634435261,C,14.625,14.3125,14.29375,14.21875,15.1675,15.776875,16.2553125
1985-05-20,47.717929281849216,B,14.875,14.4375,14.44375,14.246875,15.14375,15.778125,16.2346875
1985-05-21,47.838534432793836,C,14.5,14.5375,14.5,14.240625,15.10875,15.775625,16.215
1985-05-22,47.900412048580826,C,14.375,14.5875,14.5125,14.23125,15.08625,15.774375,16.194375
1985-05-23,47.824594549139874,C,14.25,14.525,14.46875,14.20625,15.06625,15.7725,16.1703125
1985-05-24,47.83151797065048,C,14.625,14.525,14.41875,14.2125,15.05375,15.77375,16.1465625
1985-05-27,47.73758109387648,C,14.625,14.475,14.45625,14.2625,15.03375,15.776875,16.121875
1985-05-28,47.68148812284292,B,14.375,14.45,14.49375,14.284375,14.9875,15.78625,16.0925
1985-05-29,47.57574866069689,B,13.875,14.35,14.46875,14.30625,14.945,15.783125,16.063125
1985-05-30,47.38356624773545,B,13.3125,14.1625,14.34375,14.2875,14.8925,15.76625,16.0271875
1985-05-31,47.081118932820885,B,13.25,13.8875,14.20625,14.25,14.84125,15.74625,15.9915625
1985-06-03,46.696447785850374,B,13.0625,13.575,14.025,14.234375,14.78625,15.715625,15.956875
1985-06-04,46.42598446734306,B,13.3125,13.3625,13.90625,14.203125,14.73625,15.685625,15.9225
1985-06-05,46.07222035064859,B,12.5625,13.1,13.725,14.11875,14.66125,15.6475,15.88375
1985-06-06,46.01446302008145,B,13.0,13.0375,13.6,14.034375,14.59125,15.6175,15.8490625
1985-06-07,46.00287394351799,B,13.125,13.0125,13.45,13.934375,14.52,15.588125,15.81625
1985-06-10,46.189487905796454,B,13.75,13.15,13.3625,13.909375,14.4575,15.55875,15.7865625
1985-06-11,46.268579808383436,B,13.4375,13.175,13.26875,13.88125,14.39625,15.52375,15.7565625
1985-06-12,46.47487549839042,B,13.0,13.2625,13.18125,13.825,14.3375,15.47875,15.72375
1985-06-13,46.426088665155724,B,12.4375,13.15,13.09375,13.71875,14.27375,15.43125,15.6871875
1985-06-14,46.29044473056283,B,12.0,12.925,12.96875,13.5875,14.20125,15.3775,15.651875
1985-06-17,45.90244506150299,B,11.75,12.525,12.8375,13.43125,14.12375,15.3225,15.615625
1985-06-18,45.48579674169403,B,11.3125,12.1,12.6375,13.271875,14.0425,15.258125,15.5753125
1985-06-19,45.20346486568906,B,11.5,11.8,12.53125,13.128125,13.96125,15.19375,15.5390625
1985-06-20,45.139755060010714,B,11.875,11.6875,12.41875,13.009375,13.88375,15.136875,15.50125
1985-06-21,45.28191101394771,B,12.3125,11.75,12.3375,12.89375,13.825,15.086875,15.4640625
1985-06-24,45.63190701278098,B,13.0,12.0,12.2625,12.8125,13.7775,15.04,15.4284375
1985-06-25,46.093757988232056,B,12.875,12.3125,12.20625,12.7375,13.72625,14.991875,15.3946875
1985-06-26,46.496386912638485,B,12.875,12.5875,12.19375,12.6875,13.67125,14.946875,15.3665625
1985-06-27,46.952369931458755,B,13.375,12.8875,12.2875,12.690625,13.64,14.90625,15.3396875
1985-06-28,47.212055346402245,C,13.0,13.025,12.3875,12.678125,13.6,14.86375,15.3115625
1985-07-01,47.471760249764706,C,13.5625,13.1375,12.56875,12.703125,13.585,14.825,15.2878125
1985-07-02,47.66511825419227,C,13.375,13.2375,12.775,12.70625,13.56,14.783125,15.263125
1985-07-03,47.75326876649646,C,13.0,13.2625,12.925,12.728125,13.52875,14.73375,15.23875
1985-07-04,47.648279330504614,C,13.0,13.1875,13.0375,12.728125,13.49375,14.691875,15.2159375
1985-07-05,47.674669798331784,C,13.125,13.2125,13.11875,12.728125,13.46625,14.6575,15.1946875
1985-07-08,47.46351922782927,B,12.8125,13.0625,13.1,12.68125,13.45,14.62,15.1746875
1985-07-09,47.23782681165243,B,12.4375,12.875,13.05625,12.63125,13.42,14.58125,15.154375
1985-07-10,47.271616236748685,B,13.25,12.925,13.09375,12.64375,13.41625,14.545,15.134375
1985-07-11,47.38796328691066,B,13.4375,13.0125,13.1,12.69375,13.41125,14.51125,15.115
1985-07-12,47.45296450213339,C,13.25,13.0375,13.125,12.75625,13.39625,14.479375,15.0984375
1985-07-15,47.62257109564542,C,13.0,13.075,13.06875,12.81875,13.38875,14.449375,15.0821875
1985-07-16,48.054209145693356,C,13.9375,13.375,13.125,12.95,13.38875,14.42125,15.069375
1985-07-17,48.33108613089246,C,14.5,13.625,13.275,13.1,13.39375,14.40125,15.0528125
1985-07-18,48.545598331195855,C,14.5,13.8375,13.425,13.23125,13.39,14.38,15.039375
1985-07-19,48.81391395744188,C,14.875,14.1625,13.6,13.359375,13.385,14.361875,15.026875
1985-07-22,49.006218968944985,C,14.3125,14.425,13.75,13.425,13.38625,14.3425,15.009375
1985-07-23,49.041804699183665,C,14.6875,14.575,13.975,13.515625,13.4,14.3275,14.9953125
1985-07-24,48.97851410365536,C,14.75,14.625,14.125,13.609375,13.4125,14.316875,14.9825
1985-07-25,48.910734577395736,C,14.875,14.7,14.26875,13.684375,13.41875,14.306875,14.9653125
1985-07-26,48.80397363363337,C,14.9375,14.7125,14.4375,13.78125,13.425,14.29625,14.9496875
1985-07-29,48.717771979774994,C,14.5,14.75,14.5875,13.828125,13.4175,14.280625,14.9334375
1985-07-30,48.5274086917405,C,14.5625,14.725,14.65,13.8875,13.41875,14.26375,14.9146875
1985-07-31,48.469288801069574,C,14.875,14.75,14.6875,13.98125,13.42875,14.2575,14.9003125
1985-08-01,48.535336036328964,C,15.1875,14.8125,14.75625,14.090625,13.4475,14.256875,14.8934375
1985-08-02,48.58490304130347,C,15.25,14.875,14.79375,14.196875,13.46,14.256875,14.891875
1985-08-05,48.68150707365414,C,14.875,14.95,14.85,14.3,13.465,14.249375,14.888125
1985-08-06,48.71557738123499,C,14.5,14.9375,14.83125,14.403125,13.4675,14.2275,14.8796875
1985-08-07,48.67197514554153,C,14.625,14.8875,14.81875,14.471875,13.4825,14.21375,14.8728125
1985-08-08,48.589851295566945,C,14.875,14.825,14.81875,14.54375,13.51375,14.203125,14.870625
1985-08-09,48.4323114004899,B,14.4375,14.6625,14.76875,14.603125,13.5375,14.189375,14.86875
1985-08-12,48.2296755645745,B,13.875,14.4625,14.70625,14.646875,13.55375,14.17,14.8621875
1985-08-13,48.11702870212946,B,13.9375,14.35,14.64375,14.646875,13.56625,14.15125,14.853125
1985-08-14,48.066950304638404,B,14.375,14.3,14.59375,14.640625,13.6025,14.131875,14.8475
1985-08-15,47.83460490091485,B,14.0,14.125,14.475,14.615625,13.6225,14.106875,14.83875
1985-08-16,47.72787615699503,B,14.1875,14.075,14.36875,14.58125,13.64375,14.081875,14.831875
1985-08-19,47.76795746834799,B,14.3125,14.1625,14.3125,14.58125,13.655,14.05625,14.8253125
1985-08-20,47.89089738075585,B,14.5,14.275,14.3125,14.571875,13.67625,14.03625,14.821875
1985-08-21,47.92549741019161,B,14.4375,14.2875,14.29375,14.55625,13.705,14.02125,14.8190625
1985-08-22,48.03008863142014,B,14.0,14.2875,14.20625,14.5125,13.73625,14.005,14.8146875
1985-08-23,48.071497507461494,B,13.8125,14.2125,14.14375,14.45625,13.7725,13.986875,14.8109375
1985-08-26,47.98414910072143,B,13.375,14.025,14.09375,14.4,13.805,13.964375,14.8053125
1985-08-27,47.91113877499706,B,13.75,13.875,14.075,14.359375,13.85375,13.948125,14.800625
1985-08-28,47.870530691973094,B,13.9375,13.775,14.03125,14.3125,13.9025,13.931875,14.79875
1985-08-29,47.854565431829144,B,13.6875,13.7125,14.0,14.2375,13.93875,13.91125,14.795625
1985-08-30,47.76482731410363,B,13.25,13.6,13.90625,14.1375,13.9575,13.89125,14.7915625
1985-09-02,47.737139274373284,B,13.25,13.575,13.8,14.05625,13.9625,13.87,14.7865625
1985-09-03,47.60776682800053,B,13.1875,13.4625,13.66875,13.990625,13.96875,13.8475,14.7821875
1985-09-04,47.43405204522961,B,13.0625,13.2875,13.53125,13.9125,13.9725,13.821875,14.78
1985-09-05,47.301175056565086,B,13.0,13.15,13.43125,13.81875,13.965,13.8025,14.7759375
1985-09-06,47.42660734033735,B,13.5,13.2,13.4,13.771875,13.975,13.7875,14.7740625
1985-09-09,47.58792467095859,B,13.5625,13.2625,13.41875,13.75625,13.975,13.78,14.77125
1985-09-10,47.5558093487599,B,12.625,13.15,13.30625,13.690625,13.96,13.76,14.763125
1985-09-11,47.56776454653837,B,12.6875,13.075,13.18125,13.60625,13.95375,13.74125,14.7559375
1985-09-12,47.63351594064332,B,12.875,13.05,13.1,13.55,13.95125,13.7225,14.7478125
1985-09-13,47.56731531358969,B,13.125,12.975,13.0875,13.496875,13.95125,13.70875,14.74125
1985-09-16,47.51050755043531,B,13.25,12.9125,13.0875,13.44375,13.96,13.705,14.7384375
1985-09-17,47.6838539825109,B,13.0,12.9875,13.06875,13.36875,13.97125,13.695625,14.7359375
1985-09-18,47.958116782106295,B,13.5625,13.1625,13.11875,13.325,13.9775,13.696875,14.7365625
1985-09-19,48.237900334847865,C,13.8125,13.35,13.2,13.315625,13.985,13.698125,14.741875
1985-09-20,48.37905438841085,A,13.5,13.425,13.2,13.3,13.99,13.693125,14.744375
1985-09-23,48.48879992319828,A,13.5,13.475,13.19375,13.30625,14.0,13.694375,14.7465625
1985-09-24,48.48883298866341,A,13.125,13.5,13.24375,13.275,13.98375,13.68625,14.74125
1985-09-25,48.301031715081486,C,13.125,13.4125,13.2875,13.234375,13.95625,13.675,14.73375
1985-09-26,48.10018286599681,B,13.4375,13.3375,13.34375,13.221875,13.935,13.6625,14.7296875
1985-09-27,48.003477073502005,B,13.4375,13.325,13.375,13.23125,13.90625,13.645625,14.724375
1985-09-30,47.836173222399985,B,13.125,13.25,13.3625,13.225,13.8825,13.634375,14.715625
1985-10-01,47.75755504592673,B,12.9375,13.2125,13.35625,13.2125,13.8475,13.62375,14.7059375
1985-10-02,47.55667453664063,B,12.125,13.0125,13.2125,13.165625,13.795,13.60375,14.691875
1985-10-03,47.309118357438585,B,12.3125,12.7875,13.0625,13.13125,13.74375,13.58125,14.68
1985-10-04,47.00873204796991,B,12.125,12.525,12.925,13.0625,13.6875,13.55625,14.6665625
1985-10-07,46.82063442208706,B,12.3125,12.3625,12.80625,13.0,13.64375,13.530625,14.654375
1985-10-08,46.56491347109502,B,11.625,12.1,12.65625,12.95,13.585,13.501875,14.63875
1985-10-09,46.554925563575104,B,11.625,12.0,12.50625,12.896875,13.52,13.474375,14.624375
1985-10-10,46.569045785092044,B,11.9375,11.925,12.35625,12.85,13.455,13.45125,14.611875
1985-10-11,46.6528743349571,B,12.0625,11.9125,12.21875,12.796875,13.39125,13.425625,14.5996875
1985-10-14,46.81521783463747,B,12.6875,11.9875,12.175,12.76875,13.3475,13.40625,14.5915625
1985-10-15,47.08133800800877,B,12.375,12.1375,12.11875,12.7375,13.305,13.38625,14.58625
1985-10-16,47.359142947352076,B,12.625,12.3375,12.16875,12.690625,13.265,13.37375,14.5784375
1985-10-17,47.50556922480775,B,12.375,12.425,12.175,12.61875,13.215,13.364375,14.5653125
1985-10-18,47.64172732575898,B,12.3125,12.475,12.19375,12.559375,13.1725,13.355,14.550625
1985-10-21,47.56184169784333,C,12.1875,12.375,12.18125,12.49375,13.13875,13.34625,14.5309375
1985-10-22,47.53550803973178,C,12.3125,12.3625,12.25,12.453125,13.10625,13.33625,14.5109375
1985-10-23,47.40870385357342,B,12.1875,12.275,12.30625,12.40625,13.0625,13.3325,14.49
1985-10-24,47.450988827040504,B,12.5,12.3,12.3625,12.359375,13.0325,13.3275,14.4725
1985-10-25,47.38107584365994,B,12.0625,12.25,12.3625,12.290625,12.99,13.316875,14.4525
1985-10-28,47.29386373317785,B,11.8125,12.175,12.275,12.225,12.94,13.2975,14.428125
1985-10-29,47.16151756752055,B,11.9375,12.1,12.23125,12.175,12.88875,13.2825,14.403125
1985-10-30,47.05895420748522,B,11.75,12.0125,12.14375,12.15625,12.835,13.27,14.374375
1985-10-31,46.89040371394329,B,11.6875,11.85,12.075,12.125,12.78875,13.2625,14.346875
1985-11-01,46.95396329393682,B,12.0625,11.85,12.05,12.121875,12.75375,13.263125,14.3203125
1985-11-04,47.01987072426115,B,11.5,11.7875,11.98125,12.08125,12.71625,13.260625,14.2915625
1985-11-05,47.07830125106764,B,11.625,11.725,11.9125,12.08125,12.67375,13.26375,14.2609375
1985-11-06,47.31336448122837,B,12.375,11.85,11.93125,12.11875,12.6425,13.2725,14.233125
1985-11-07,47.520108118231086,C,12.3125,11.975,11.9125,12.1375,12.615,13.276875,14.206875
1985-11-08,47.58488323622917,C,12.25,12.0125,11.93125,12.146875,12.595,13.27625,14.1815625
1985-11-11,47.76401627794422,C,12.375,12.1875,11.9875,12.13125,12.5775,13.27,14.155
1985-11-12,47.944744881686184,C,12.5,12.3625,12.04375,12.1375,12.56375,13.26625,14.1290625
1985-11-13,47.92146324007732,C,12.5,12.3875,12.11875,12.13125,12.5525,13.2625,14.1046875
1985-11-14,48.02689131454782,C,12.9375,12.5125,12.24375,12.159375,12.55125,13.258125,14.0821875
1985-11-15,48.145949099289545,C,13.0,12.6625,12.3375,12.19375,12.54125,13.258125,14.0609375
1985-11-18,48.228570956606,C,12.9375,12.775,12.48125,12.23125,12.52875,13.251875,14.0384375
1985-11-19,48.43846949982648,C,13.625,13.0,12.68125,12.296875,12.54875,13.254375,14.01875
1985-11-20,48.59135040136647,C,13.3125,13.1625,12.775,12.353125,12.56125,13.2575,13.995625
1985-11-21,48.655540256866395,A,13.5,13.275,12.89375,12.403125,12.57375,13.2625,13.9771875
1985-11-22,48.73804239297467,A,13.5,13.375,13.01875,12.475,12.58125,13.26625,13.961875
1985-11-25,48.77274105716277,A,13.1875,13.425,13.1,12.54375,12.58,13.27,13.945
1985-11-26,48.65609007560543,A,13.375,13.375,13.1875,12.615625,12.5875,13.279375,13.9303125
1985-11-27,48.699832876800805,A,13.75,13.4625,13.3125,12.715625,12.59125,13.284375,13.9146875
1985-11-28,48.69338852889288,A,13.75,13.5125,13.39375,12.81875,12.59,13.2875,13.899375
1985-11-29,48.711508944013524,A,13.9375,13.6,13.4875,12.9125,12.59875,13.294375,13.886875
1985-12-02,48.78990452295667,A,13.6875,13.7,13.5625,13.021875,12.6025,13.30125,13.8753125
1985-12-03,48.87409181260515,A,14.0625,13.8375,13.60625,13.14375,12.62125,13.3025,13.861875
1985-12-04,48.995575539083354,A,14.75,14.0375,13.75,13.2625,12.65375,13.305,13.853125
1985-12-05,49.08471485660859,A,14.5,14.1875,13.85,13.371875,12.675,13.305,13.8425
1985-12-06,49.20664896309709,A,14.9375,14.3875,13.99375,13.50625,12.705,13.305625,13.83375
1985-12-09,49.404074357147664,A,15.0625,14.6625,14.18125,13.640625,12.74375,13.313125,13.8278125
1985-12-10,49.579294734627865,A,15.1875,14.8875,14.3625,13.775,12.78875,13.318125,13.8228125
1985-12-11,49.66286416279436,A,15.375,15.0125,14.525,13.91875,12.85375,13.324375,13.820625
1985-12-12,49.71334179461069,A,14.9375,15.1,14.64375,14.01875,12.90625,13.325,13.8159375
1985-12-13,49.61189133890188,A,14.75,15.0625,14.725,14.10625,12.95875,13.323125,13.8096875
1985-12-16,49.464763158197485,A,14.875,15.025,14.84375,14.203125,13.01,13.326875,13.80375
1985-12-17,49.23913052310845,A,14.625,14.9125,14.9,14.253125,13.07,13.3275,13.795625
1985-12-18,48.942272837119,C,14.4375,14.725,14.86875,14.309375,13.12625,13.323125,13.7903125
1985-12-19,48.79669604013046,C,14.5625,14.65,14.875,14.3625,13.17875,13.316875,13.786875
1985-12-20,48.68879712358108,C,14.4375,14.5875,14.825,14.409375,13.22625,13.30875,13.7828125
1985-12-23,48.46092018380162,B,14.125,14.4375,14.73125,14.45625,13.255,13.30125,13.7753125
1985-12-24,48.34804050858315,B,14.25,14.3625,14.6375,14.5,13.2925,13.29875,13.763125
1985-12-25,48.28923765928855,B,14.25,14.325,14.525,14.525,13.325,13.295,13.754375
1985-12-26,48.250989506672504,B,14.5,14.3125,14.48125,14.5625,13.3675,13.29125,13.7471875
1985-12-27,48.29980613066446,B,14.625,14.35,14.46875,14.596875,13.41375,13.293125,13.74125
1985-12-30,48.4464758830141,B,14.5,14.425,14.43125,14.6375,13.46,13.299375,13.7346875
1985-12-31,48.55101949498242,A,14.5,14.475,14.41875,14.659375,13.50375,13.305,13.728125
1986-01-01,48.62992039111531,A,14.5,14.525,14.425,14.646875,13.55,13.30625,13.7190625
1986-01-02,48.610464642640125,A,14.4375,14.5125,14.4125,14.64375,13.58875,13.310625,13.70875
1986-01-03,48.51538265443374,A,14.375,14.4625,14.40625,14.615625,13.635,13.3125,13.6971875
1986-01-06,48.34620041632393,P,14.0,14.3625,14.39375,14.5625,13.67875,13.309375,13.6828125
1986-01-07,48.28974300858548,P,14.5,14.3625,14.41875,14.528125,13.73,13.309375,13.6728125
1986-01-08,48.049679226443914,B,13.4375,14.15,14.3375,14.43125,13.76375,13.299375,13.6603125
1986-01-09,47.932935489885146,B,13.75,14.0125,14.2625,14.371875,13.805,13.296875,13.6509375
1986-01-10,47.78875363450359,B,13.5,13.8375,14.15,14.309375,13.83375,13.29375,13.6403125
1986-01-13,47.72921061391897,B,13.375,13.7125,14.0375,14.234375,13.87125,13.29375,13.6290625
1986-01-14,47.63869890073872,B,13.8125,13.575,13.96875,14.19375,13.915,13.294375,13.62125
1986-01-15,47.85028813361325,B,14.0,13.6875,13.91875,14.171875,13.9475,13.295,13.6134375
1986-01-16,47.99002749242219,P,14.1875,13.775,13.89375,14.153125,13.985,13.3,13.605625
1986-01-17,48.294638707557,P,14.5,13.975,13.90625,14.15625,14.03,13.3125,13.601875
1986-01-20,48.66054817453283,P,14.75,14.25,13.98125,14.1875,14.0775,13.3275,13.59875
1986-01-21,48.849772238336016,A,14.5,14.3875,13.98125,14.2,14.1175,13.340625,13.5940625
1986-01-22,48.88023958262241,A,14.0,14.3875,14.0375,14.1875,14.1475,13.35,13.5859375
1986-01-23,48.88265204056578,A,14.125,14.375,14.075,14.16875,14.17125,13.36125,13.581875
1986-01-24,48.84192508324588,A,14.5625,14.3875,14.18125,14.165625,14.2025,13.371875,13.5796875
1986-01-27,48.63232976359404,A,14.125,14.2625,14.25625,14.146875,14.22625,13.3775,13.57875
1986-01-28,48.60320537778159,P,14.5,14.2625,14.325,14.146875,14.24375,13.39625,13.578125
1986-01-29,48.59977605787287,P,14.125,14.2875,14.3375,14.128125,14.26,13.410625,13.5759375
1986-01-30,48.55008829529944,P,14.0,14.2625,14.31875,14.10625,14.27,13.421875,13.5721875
1986-01-31,48.32779375279586,P,13.6875,14.0875,14.2375,14.071875,14.27375,13.4275,13.568125
1986-02-03,48.21860654861189,P,13.5625,13.975,14.11875,14.05,14.28125,13.430625,13.5678125
1986-02-04,48.10827216526784,P,14.0625,13.8875,14.075,14.028125,14.295,13.44125,13.5684375
1986-02-05,48.20017218079234,P,14.4375,13.95,14.11875,14.078125,14.30875,13.45,13.5734375
1986-02-06,48.36575575205694,P,14.625,14.075,14.16875,14.121875,14.32625,13.458125,13.578125
