Date,GRADE,GPS,RJF,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-13,,,0.2018586099147796,0.2041330844163894,0.21067212969064703,0.2176376067101955,0.21908756345510474,,
1984-02-14,,,0.2018586099147796,0.20242720544338222,0.20925061702728262,0.2160739257931709,0.21846209108829492,,
1984-02-15,,,0.1990151852369308,0.2012899249792098,0.2069761157035827,0.21436807364225383,0.2177797502279281,,
1984-02-16,,,0.1933293640613556,0.19958407580852505,0.20413303226232524,0.2126622505486011,0.21698369294404976,,
1984-02-17,,,0.1876430511474609,0.1967409640550613,0.20128996372222896,0.21067211180925366,0.2161876374483108,,
1984-02-20,,,0.1876430511474609,0.19389785230159756,0.19901546835899347,0.20896625444293018,0.21550529450178138,,
1984-02-21,,,0.1819572299718856,0.18991757631301875,0.1961723908782005,0.20697610601782795,0.2147092351317405,,
1984-02-22,,,0.1848000735044479,0.18707455396652217,0.194182239472866,0.20541242286562916,0.21397003263235084,,
1984-02-23,,,0.1819572299718856,0.1848001271486282,0.1921921014785766,0.2034222744405269,0.21328770250082008,,
1984-02-24,,,0.1819572299718856,0.1836629629135131,0.19020196348428722,0.20143212601542465,0.21260537236928934,,
1984-02-27,,,0.1933293640613556,0.18480022549629208,0.1893490388989448,0.20001058429479596,0.21203675568103783,,
1984-02-28,,,0.1933293640613556,0.18707465231418605,0.18849611431360241,0.19887336567044253,0.21146813899278633,,
1984-02-29,,,0.1933293640613556,0.1887805104255676,0.18792753219604488,0.1974518239498138,0.21101325154304498,,
1984-03-01,,,0.1933293640613556,0.1910549372434616,0.18792753219604488,0.19603028222918506,0.2105583640933036,,
1984-03-02,,,0.1933293640613556,0.1933293640613556,0.18849616348743437,0.19489306360483166,0.21010347664356224,,
