Date,GRADE,GPS,SNPS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-05-27,48.96681406337032,A,23.0,22.5,22.35,21.578125,18.5625,17.427734375,16.986640625
1996-05-28,48.9878172997785,A,22.1875,22.575,22.35625,21.65625,18.69625,17.483359375,17.020390625
1996-05-29,48.80461206194558,A,20.375,22.2625,22.13125,21.6375,18.795,17.527109375,17.044921875
1996-05-30,48.62642236264853,P,21.5,22.0125,22.01875,21.69375,18.925,17.5778125,17.076796875
1996-05-31,48.53470286534272,P,22.375,21.8875,22.0375,21.80625,19.06875,17.6315625,17.112734375
1996-06-03,48.52273463698233,P,22.75,21.8375,22.16875,21.953125,19.22875,17.6940625,17.153359375
1996-06-04,48.51328770627095,P,21.8125,21.7625,22.16875,22.075,19.37,17.745,17.189609375
1996-06-05,48.88816395657897,A,22.71875,22.23125,22.246875,22.1609375,19.524375,17.8234375,17.230078125
1996-06-06,48.96871563156316,A,21.75,22.28125,22.146875,22.2015625,19.644375,17.8909375,17.266328125
1996-06-07,48.9279911887569,A,22.25,22.25625,22.071875,22.2015625,19.769375,17.9471875,17.306015625
1996-06-10,48.72774627768959,A,21.875,22.08125,21.959375,22.1546875,19.883125,17.9971875,17.343828125
1996-06-11,48.7165466233974,A,22.25,22.16875,21.965625,22.1609375,20.003125,18.0509375,17.383203125
1996-06-12,48.47330494401013,P,21.6875,21.9625,22.096875,22.1140625,20.125625,18.1003125,17.414765625
1996-06-13,48.30914461998167,P,20.625,21.7375,22.009375,22.0140625,20.230625,18.1465625,17.439765625
1996-06-14,48.12852554051511,P,20.5,21.3875,21.821875,21.9296875,20.333125,18.1959375,17.462265625
1996-06-17,48.056442725126715,P,20.625,21.1375,21.609375,21.8890625,20.434375,18.2534375,17.483515625
1996-06-18,47.695153080896254,P,19.125,20.5125,21.340625,21.7546875,20.496875,18.2928125,17.497890625
1996-06-19,47.33077389225963,P,18.5,19.875,20.91875,21.5828125,20.539375,18.3315625,17.509765625
1996-06-20,47.28847753072201,P,20.0,19.75,20.74375,21.4453125,20.620625,18.3784375,17.529765625
1996-06-21,47.30713056180295,P,20.0625,19.6625,20.525,21.2984375,20.711875,18.4309375,17.553203125
1996-06-24,47.34497821335915,P,20.5,19.6375,20.3875,21.1734375,20.818125,18.4840625,17.579140625
1996-06-25,47.58929874741681,P,20.375,19.8875,20.2,21.0828125,20.904375,18.5278125,17.605546875
1996-06-26,47.84485015056044,P,19.5,20.0875,19.98125,21.0390625,20.963125,18.5521875,17.628046875
1996-06-27,47.80027102478359,P,19.625,20.0125,19.88125,20.9453125,20.990625,18.5746875,17.644296875
1996-06-28,47.76676286945957,P,19.875,19.975,19.81875,20.8203125,21.023125,18.6034375,17.665234375
1996-07-01,47.64499178866202,P,20.0,19.875,19.75625,20.6828125,21.045625,18.6284375,17.683984375
1996-07-02,47.56499096220378,P,20.0,19.8,19.84375,20.5921875,21.045625,18.663125,17.708046875
1996-07-03,47.49131659552336,P,19.25,19.75,19.91875,20.41875,21.045625,18.690625,17.725546875
1996-07-04,47.46347179212384,P,19.25,19.675,19.84375,20.29375,21.043125,18.714375,17.740546875
1996-07-05,47.34820672332798,P,18.8125,19.4625,19.71875,20.121875,21.034375,18.733125,17.757734375
1996-07-08,47.17442858793575,P,18.125,19.0875,19.48125,19.934375,20.996875,18.745,17.774296875
1996-07-09,46.926453461807,P,18.1875,18.725,19.2625,19.73125,20.948125,18.758125,17.788984375
1996-07-10,46.86134957987781,P,18.75,18.625,19.1875,19.584375,20.908125,18.77875,17.809609375
1996-07-11,46.794103782198896,P,18.375,18.45,19.0625,19.471875,20.868125,18.7925,17.824609375
1996-07-12,46.85222128186961,P,18.75,18.4375,18.95,19.384375,20.840625,18.80875,17.845234375
1996-07-15,46.886416332165844,P,17.3125,18.275,18.68125,19.21875,20.790625,18.814375,17.867421875
1996-07-16,46.89700916004039,P,16.875,18.0125,18.36875,19.10625,20.740625,18.819375,17.880546875
1996-07-17,46.813235194079994,P,17.375,17.7375,18.18125,19.05,20.668125,18.82875,17.894296875
1996-07-18,46.750726095613025,P,17.3125,17.525,17.9875,18.915625,20.595625,18.838125,17.908046875
1996-07-19,46.616833509543675,P,17.5,17.275,17.85625,18.7875,20.500625,18.844375,17.924921875
1996-07-22,46.68213252157244,P,17.75,17.3625,17.81875,18.65,20.399375,18.8590625,17.940234375
1996-07-23,46.743999476750766,P,17.375,17.4625,17.7375,18.5,20.304375,18.8646875,17.948984375
1996-07-24,46.65713549422407,P,16.625,17.3125,17.525,18.35625,20.184375,18.8665625,17.950859375
1996-07-25,46.58693445990559,P,16.5,17.15,17.3375,18.2,20.061875,18.8665625,17.955234375
1996-07-26,46.69919151672579,P,18.125,17.275,17.275,18.1125,19.980625,18.8878125,17.965234375
1996-07-29,46.73491456367659,P,18.0,17.325,17.34375,18.0125,19.911875,18.9059375,17.971484375
1996-07-30,46.85409535472227,P,18.375,17.525,17.49375,17.93125,19.843125,18.9309375,17.971640625
1996-07-31,47.14683256129039,A,18.625,17.925,17.61875,17.9,19.776875,18.9546875,17.977265625
1996-08-01,47.543234282124864,A,19.5,18.525,17.8375,17.9125,19.711875,18.9884375,17.989765625
1996-08-02,47.7641044002033,A,20.0,18.9,18.0875,17.971875,19.651875,19.0321875,18.003203125
1996-08-05,47.983887438518565,A,20.0,19.3,18.3125,18.065625,19.591875,19.0771875,18.013828125
1996-08-06,48.16626948845778,A,20.125,19.65,18.5875,18.1625,19.550625,19.1234375,18.020703125
1996-08-07,48.39866101708668,A,20.75,20.075,19.0,18.2625,19.558125,19.1765625,18.035703125
1996-08-08,48.477403934690216,A,20.625,20.3,19.4125,18.375,19.540625,19.2328125,18.049140625
1996-08-09,48.40850333318414,A,20.0,20.3,19.6,18.4375,19.493125,19.2809375,18.061015625
1996-08-12,48.20756595992719,A,18.625,20.025,19.6625,18.503125,19.410625,19.3196875,18.068515625
1996-08-13,48.02378377164634,A,18.75,19.75,19.7,18.596875,19.349375,19.3596875,18.078203125
1996-08-14,47.692810312186225,A,18.875,19.375,19.725,18.671875,19.2725,19.3984375,18.089453125
1996-08-15,47.36878855404387,A,18.75,19.0,19.65,18.74375,19.2125,19.4284375,18.093203125
1996-08-16,47.206590230654804,P,18.96875,18.79375,19.546875,18.8171875,19.146875,19.458125,18.095546875
1996-08-19,47.20843541443927,P,18.796875,18.828125,19.4265625,18.86953125,19.0853125,19.48421875,18.10078125
1996-08-20,47.17700010714261,P,18.75,18.828125,19.2890625,18.93828125,19.0153125,19.50921875,18.10828125
1996-08-21,47.205028879618645,P,18.8125,18.815625,19.0953125,19.04765625,18.9578125,19.54171875,18.11734375
1996-08-22,47.325786983071936,P,19.125,18.890625,18.9453125,19.17890625,18.9278125,19.57921875,18.12234375
1996-08-23,47.507948336526226,A,20.0,19.096875,18.9453125,19.27265625,18.9178125,19.62546875,18.12984375
1996-08-26,47.751672400278494,A,20.4375,19.425,19.1265625,19.39453125,18.9140625,19.67421875,18.14515625
1996-08-27,47.856092080360696,A,19.125,19.5,19.1640625,19.43203125,18.9140625,19.70546875,18.15359375
1996-08-28,47.8985834438649,A,18.78125,19.49375,19.1546875,19.43984375,18.9196875,19.72953125,18.163125
1996-08-29,47.85060260772528,A,18.765625,19.421875,19.15625,19.403125,18.895,19.7578125,18.172578125
1996-08-30,47.71252706899265,A,19.0,19.221875,19.159375,19.353125,18.87375,19.7928125,18.183203125
1996-09-02,47.45103008499681,P,19.0,18.934375,19.1796875,19.303125,18.84375,19.8309375,18.189453125
1996-09-03,47.369286689022545,P,19.0,18.909375,19.2046875,19.246875,18.81625,19.8603125,18.195078125
1996-09-04,47.317806452000475,P,18.875,18.928125,19.2109375,19.153125,18.80375,19.8834375,18.200078125
1996-09-05,47.297362368394694,P,19.0,18.975,19.1984375,19.071875,18.79125,19.8909375,18.208828125
1996-09-06,47.26230141500991,P,19.0,18.975,19.0984375,19.021875,18.77375,19.8984375,18.215390625
1996-09-09,47.41196732753928,P,20.5,19.275,19.1046875,19.115625,18.78375,19.9146875,18.222578125
1996-09-10,47.52189910941042,A,20.25,19.525,19.2171875,19.190625,18.78875,19.9171875,18.233828125
1996-09-11,47.89895322868177,A,22.1875,20.1875,19.5578125,19.35625,18.8475,19.9465625,18.254765625
1996-09-12,48.3629609134548,A,22.875,20.9625,19.96875,19.5625,18.92,19.9815625,18.279765625
1996-09-13,48.95499030724668,A,23.75,21.9125,20.44375,19.8015625,19.01875,20.0265625,18.309140625
1996-09-16,49.32094177430884,A,23.625,22.5375,20.90625,20.04296875,19.12875,20.0628125,18.338515625
1996-09-17,49.70864652797513,A,23.75,23.2375,21.38125,20.29296875,19.24,20.0940625,18.369140625
1996-09-18,49.7527937756426,A,23.640625,23.528125,21.8578125,20.534375,19.3378125,20.12296875,18.40171875
1996-09-19,49.68290864325868,A,23.5,23.653125,22.3078125,20.753125,19.4403125,20.15421875,18.4344140625
1996-09-20,49.421540522773086,A,23.125,23.528125,22.7203125,20.909375,19.5278125,20.18421875,18.4659765625
1996-09-23,49.147989746296254,A,22.5,23.303125,22.9203125,21.0125,19.6315625,20.21109375,18.4966015625
1996-09-24,48.89296740301038,A,22.5,23.053125,23.1453125,21.18125,19.7440625,20.24234375,18.5266015625
1996-09-25,48.76890198638171,A,23.5,23.025,23.2765625,21.4171875,19.8665625,20.26734375,18.5591015625
1996-09-26,48.61311607379671,A,23.0,22.925,23.2890625,21.62890625,19.9803125,20.28796875,18.5884765625
1996-09-27,48.51210213597576,A,23.0,22.9,23.2140625,21.82890625,20.0903125,20.29546875,18.6166015625
1996-09-30,48.50970438377084,A,23.0625,23.0125,23.1578125,22.03203125,20.1965625,20.29796875,18.6450390625
1996-10-01,48.5291009295602,A,23.4375,23.2,23.1265625,22.25390625,20.3178125,20.31109375,18.6750390625
1996-10-02,48.46092745135898,A,23.375,23.175,23.1,22.47890625,20.4528125,20.31859375,18.7022265625
1996-10-03,48.386004565102716,A,22.5625,23.0875,23.00625,22.65703125,20.5740625,20.31796875,18.7250390625
1996-10-04,48.449267244288826,A,23.625,23.2125,23.05625,22.88828125,20.6840625,20.33234375,18.7481640625
1996-10-07,48.54994936687287,A,24.125,23.425,23.21875,23.06953125,20.8065625,20.35921875,18.7737890625
1996-10-08,48.44660493684048,A,23.0,23.3375,23.26875,23.20703125,20.8990625,20.37109375,18.7953515625
1996-10-09,48.29743532081121,A,22.625,23.1875,23.18125,23.22890625,20.9790625,20.37796875,18.8206640625
1996-10-10,48.24936646017729,A,22.75,23.225,23.15625,23.22265625,21.0440625,20.37796875,18.8497265625
1996-10-11,48.0872164831153,A,23.25,23.15,23.18125,23.19765625,21.1090625,20.38046875,18.8791015625
1996-10-14,47.812739897635254,P,23.0,22.925,23.175,23.16640625,21.1690625,20.38046875,18.9041015625
1996-10-15,47.77307356448039,P,23.25,22.975,23.15625,23.14140625,21.2315625,20.39109375,18.9372265625
1996-10-16,47.81974547627581,P,22.875,23.025,23.10625,23.103125,21.2740625,20.41609375,18.9716015625
1996-10-17,47.67491325929759,P,21.5,22.775,23.0,23.003125,21.2915625,20.41609375,18.996953125
1996-10-18,47.59686700989431,P,22.375,22.6,22.875,22.965625,21.3390625,20.41609375,19.023828125
1996-10-21,47.55817621047359,P,22.0,22.4,22.6625,22.940625,21.4065625,20.40859375,19.051328125
1996-10-22,47.35592022493254,P,21.125,21.975,22.475,22.871875,21.4540625,20.40171875,19.073359375
1996-10-23,47.298715623095156,P,22.25,21.85,22.4375,22.809375,21.5215625,20.39703125,19.110234375
1996-10-24,47.367289798104856,P,21.3125,21.8125,22.29375,22.725,21.5728125,20.39265625,19.141796875
1996-10-25,47.36513606637204,P,21.8125,21.7,22.15,22.665625,21.6296875,20.38828125,19.167734375
1996-10-28,47.37913248873715,P,21.625,21.625,22.0125,22.59375,21.68625,20.38578125,19.191484375
1996-10-29,47.4702938347931,P,21.5,21.7,21.8375,22.496875,21.74125,20.37828125,19.214609375
1996-10-30,47.490155729636285,P,22.3125,21.7125,21.78125,22.44375,21.81125,20.38453125,19.242421875
1996-10-31,47.669688861107524,P,22.5,21.95,21.88125,22.440625,21.87875,20.40328125,19.274921875
1996-11-01,47.82182988935514,P,22.65625,22.11875,21.909375,22.3921875,21.931875,20.42484375,19.310390625
1996-11-04,47.94686970532259,P,22.375,22.26875,21.946875,22.3046875,21.970625,20.44234375,19.347890625
1996-11-05,48.18832560902111,A,22.6875,22.50625,22.103125,22.2890625,22.041875,20.47796875,19.385390625
1996-11-06,48.410719810484544,A,23.375,22.71875,22.215625,22.3265625,22.13375,20.52671875,19.429140625
1996-11-07,48.4793258410544,A,23.25,22.86875,22.409375,22.3515625,22.2234375,20.55921875,19.468828125
1996-11-08,48.5378630073707,A,23.0,22.9375,22.528125,22.3390625,22.3034375,20.58859375,19.509765625
1996-11-11,48.70257677637429,A,23.625,23.1875,22.728125,22.3703125,22.3959375,20.61984375,19.551953125
1996-11-12,48.63481458276329,A,22.8125,23.2125,22.859375,22.3484375,22.4721875,20.64421875,19.586015625
1996-11-13,48.48251466300294,A,22.84375,23.10625,22.9125,22.346875,22.5515625,20.67765625,19.614921875
1996-11-14,48.441385043945,A,23.375,23.13125,23.0,22.440625,22.6390625,20.71515625,19.644921875
1996-11-15,48.47378063553442,A,23.625,23.25625,23.096875,22.503125,22.7315625,20.75265625,19.678046875
1996-11-18,48.32750924744275,A,23.125,23.15625,23.171875,22.559375,22.7840625,20.78390625,19.706171875
1996-11-19,48.48084211519785,A,24.25,23.44375,23.328125,22.715625,22.8640625,20.82640625,19.744765625
1996-11-20,48.511527887246785,A,23.375,23.55,23.328125,22.771875,22.8878125,20.86765625,19.779140625
1996-11-21,48.376012425406344,A,22.75,23.425,23.278125,22.84375,22.8853125,20.90265625,19.808515625
1996-11-22,48.2444369324277,A,23.125,23.325,23.290625,22.909375,22.8728125,20.94578125,19.839453125
1996-11-25,48.179659410392524,A,22.6875,23.2375,23.196875,22.9625,22.8540625,20.99140625,19.868203125
1996-11-26,47.87177626312235,P,22.375,22.8625,23.153125,23.00625,22.8265625,21.03328125,19.895703125
1996-11-27,47.719628496522496,P,22.28125,22.64375,23.096875,23.0046875,22.799375,21.06859375,19.923671875
1996-11-28,47.66752788006544,P,22.28125,22.55,22.9875,22.99375,22.775,21.10765625,19.950078125
1996-11-29,47.54873582855973,P,22.125,22.35,22.8375,22.9671875,22.755,21.14140625,19.975078125
1996-12-02,47.637780265151015,P,23.0625,22.425,22.83125,23.0015625,22.76625,21.19890625,20.006640625
1996-12-03,47.734599448185286,P,22.6875,22.4875,22.675,23.0015625,22.77,21.25703125,20.038203125
1996-12-04,47.774165766697934,P,22.3125,22.49375,22.56875,22.9484375,22.74625,21.30640625,20.067578125
1996-12-05,47.805112576288415,P,22.125,22.4625,22.50625,22.8921875,22.72875,21.35453125,20.096328125
1996-12-06,47.94327797908031,P,22.75,22.5875,22.46875,22.8796875,22.72375,21.40703125,20.125703125
1996-12-09,47.89500725093699,P,22.9375,22.5625,22.49375,22.8453125,22.72125,21.45890625,20.158984375
1996-12-10,47.816339986939255,P,22.0,22.425,22.45625,22.8046875,22.6925,21.50515625,20.184921875
1996-12-11,47.86859969732897,P,22.375,22.4375,22.465625,22.78125,22.6725,21.56265625,20.214609375
1996-12-12,47.95063801892238,P,22.5625,22.525,22.49375,22.740625,22.6725,21.62328125,20.244921875
1996-12-13,47.93200865798712,P,22.75,22.525,22.55625,22.696875,22.655,21.66953125,20.278671875
1996-12-16,47.70689463467704,P,21.125,22.1625,22.3625,22.596875,22.595,21.70078125,20.303359375
1996-12-17,47.55788541864839,P,20.75,21.9125,22.16875,22.421875,22.55,21.72453125,20.327734375
1996-12-18,47.58768428101693,P,22.875,22.0125,22.225,22.396875,22.555,21.76703125,20.360859375
1996-12-19,47.44771809172502,P,21.75,21.85,22.1875,22.346875,22.535,21.78953125,20.388984375
1996-12-20,47.424141047189444,P,22.75,21.85,22.1875,22.328125,22.525,21.81703125,20.424609375
1996-12-23,47.65517064715393,P,22.5,22.125,22.14375,22.31875,22.515,21.84203125,20.459609375
1996-12-24,47.925904299610984,A,22.5,22.475,22.19375,22.325,22.5,21.86578125,20.494609375
1996-12-25,47.85528796408958,P,22.5,22.4,22.20625,22.3359375,22.4925,21.88328125,20.529921875
1996-12-26,47.92711263332638,P,22.0,22.45,22.15,22.321875,22.5025,21.89703125,20.564921875
1996-12-27,47.87424924374057,P,22.0,22.3,22.075,22.315625,22.495,21.91703125,20.598984375
1996-12-30,47.88804909223929,A,22.375,22.275,22.2,22.28125,22.5025,21.95453125,20.637109375
1996-12-31,47.9807721743436,P,23.125,22.4,22.4375,22.303125,22.5425,21.99828125,20.678984375
1997-01-01,48.09830342380482,A,23.125,22.525,22.4625,22.34375,22.56,22.04078125,20.719609375
1997-01-02,48.23362531663844,A,22.875,22.7,22.575,22.38125,22.59125,22.08203125,20.755234375
1997-01-03,48.32974480628167,A,22.5625,22.8125,22.55625,22.371875,22.60625,22.11796875,20.788046875
1997-01-06,48.3276616248653,A,22.6875,22.875,22.575,22.359375,22.6275,22.156875,20.820546875
1997-01-07,48.1590296611005,A,22.3125,22.7125,22.55625,22.375,22.64375,22.1925,20.850859375
1997-01-08,47.808391052223946,P,20.3125,22.15,22.3375,22.271875,22.60375,22.2075,20.874609375
1997-01-09,47.5996640717376,P,21.625,21.9,22.3,22.225,22.58625,22.2325,20.905859375
1997-01-10,47.44812172856917,P,21.46875,21.68125,22.246875,22.1609375,22.5625,22.2471875,20.936328125
1997-01-13,47.24485102600687,P,21.0,21.34375,22.109375,22.1546875,22.535,22.2528125,20.963515625
1997-01-14,46.94034619240736,P,19.5625,20.79375,21.753125,22.0953125,22.4725,22.2571875,20.981328125
1997-01-15,47.060829043015644,P,20.875,20.90625,21.528125,21.9953125,22.4225,22.278125,21.003828125
1997-01-16,47.00028723248665,P,20.875,20.75625,21.328125,21.9515625,22.375,22.29921875,21.028515625
1997-01-17,46.94470844133682,P,20.6875,20.6,21.140625,21.8484375,22.32875,22.31609375,21.054453125
1997-01-20,47.064317376431944,P,21.6875,20.7375,21.040625,21.8078125,22.29,22.34296875,21.086953125
1997-01-21,47.54616016259066,P,22.9375,21.4125,21.103125,21.8296875,22.2925,22.38234375,21.121328125
1997-01-22,47.74420947798982,P,22.125,21.6625,21.284375,21.8109375,22.278125,22.41484375,21.149140625
1997-01-23,47.863353950489746,P,21.75,21.8375,21.296875,21.7984375,22.245625,22.44234375,21.166640625
1997-01-24,48.009583017070526,A,21.75,22.05,21.325,21.7859375,22.208125,22.46984375,21.184140625
1997-01-27,47.95635411595733,A,21.625,22.0375,21.3875,21.7484375,22.178125,22.48109375,21.197890625
1997-01-28,47.70177636106606,A,22.125,21.875,21.64375,21.6984375,22.135625,22.49984375,21.208515625
1997-01-29,47.557918752971965,A,22.25,21.9,21.78125,21.6546875,22.113125,22.50046875,21.223515625
1997-01-30,47.538428534414145,A,22.375,22.025,21.93125,21.6296875,22.105625,22.49546875,21.238515625
1997-01-31,47.4699706095687,A,22.078125,22.090625,22.0703125,21.60546875,22.0846875,22.47875,21.25265625
1997-02-03,47.30996591617273,B,20.875,21.940625,21.9890625,21.51484375,22.0484375,22.45125,21.25703125
1997-02-04,47.113984891282946,B,21.0,21.715625,21.7953125,21.44921875,22.0209375,22.42375,21.25890625
1997-02-05,46.87076574421542,B,20.25,21.315625,21.6078125,21.44609375,21.9803125,22.38984375,21.25640625
1997-02-06,46.55742781681666,B,20.0,20.840625,21.4328125,21.36484375,21.9346875,22.35484375,21.25453125
1997-02-07,46.449402986575016,B,21.1875,20.6625,21.3765625,21.35078125,21.9159375,22.33546875,21.25984375
1997-02-10,46.33000117909535,B,19.25,20.3375,21.1390625,21.26328125,21.8396875,22.30296875,21.25703125
1997-02-11,46.237770198750816,B,19.0625,19.95,20.8328125,21.23828125,21.7671875,22.26859375,21.25546875
1997-02-12,46.325874809995895,B,20.5,20.0,20.6578125,21.21953125,21.7309375,22.23859375,21.25296875
1997-02-13,46.36963390392091,B,19.625,19.925,20.3828125,21.15703125,21.6809375,22.20484375,21.24640625
1997-02-14,46.19192869460377,B,19.625,19.6125,20.1375,21.10390625,21.6184375,22.17109375,21.23328125
1997-02-17,46.256331964704316,B,19.625,19.6875,20.0125,21.00078125,21.5521875,22.13671875,21.21734375
1997-02-18,46.2501873094497,B,19.0,19.675,19.8125,20.80390625,21.4921875,22.09234375,21.20171875
1997-02-19,46.086910795801636,B,19.140625,19.403125,19.7015625,20.6546875,21.4275,22.05,21.184296875
1997-02-20,45.81150386807608,B,17.0,18.878125,19.4015625,20.4171875,21.31625,21.994375,21.156171875
1997-02-21,45.74477265880483,B,18.625,18.678125,19.1453125,20.2609375,21.23375,21.944375,21.138359375
1997-02-24,45.61300373906008,B,18.0625,18.365625,19.0265625,20.0828125,21.1725,21.88375,21.121484375
