Date,GRADE,GPS,BSX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-08-17,50.15780016391317,B,3.5,3.4,3.428125,3.465625,3.5825,3.5996875,4.191875
1993-08-18,50.395731839826034,B,3.5625,3.4375,3.428125,3.471875,3.5775,3.5953125,4.18453125
1993-08-19,50.800381814681636,C,3.625,3.4875,3.440625,3.4890625,3.57625,3.5978125,4.1775
1993-08-20,51.21467287442149,C,3.625,3.54375,3.4625,3.503125,3.574375,3.5996875,4.17109375
1993-08-23,51.46676840576049,C,3.5625,3.575,3.48125,3.509375,3.571875,3.6009375,4.16515625
1993-08-24,51.583413618566986,C,3.5625,3.5875,3.49375,3.5140625,3.57,3.601875,4.15921875
1993-08-25,51.59781993908274,C,3.5,3.575,3.50625,3.509375,3.5675,3.603125,4.15265625
1993-08-26,51.312471162315376,C,3.375,3.525,3.50625,3.4953125,3.561875,3.604375,4.1453125
1993-08-27,51.05118335731985,B,3.40625,3.48125,3.5125,3.48125,3.55875,3.6059375,4.13828125
1993-08-30,50.788216037657804,B,3.34375,3.4375,3.50625,3.46875,3.551875,3.6059375,4.13078125
1993-08-31,50.548816464851825,B,3.3125,3.3875,3.4875,3.4578125,3.54625,3.6059375,4.12359375
1993-09-01,50.42186843721103,B,3.34375,3.35625,3.465625,3.446875,3.544375,3.60625,4.1165625
1993-09-02,50.537223438433465,B,3.4375,3.36875,3.446875,3.44375,3.543125,3.608125,4.11
1993-09-03,50.58257256964953,B,3.40625,3.36875,3.425,3.44375,3.539375,3.61,4.1034375
1993-09-06,50.71241853461996,B,3.40625,3.38125,3.409375,3.4453125,3.5325,3.611875,4.09703125
1993-09-07,50.88640940209979,B,3.4375,3.40625,3.396875,3.4453125,3.528125,3.6134375,4.09046875
1993-09-08,51.164993937625376,C,3.5625,3.45,3.403125,3.4546875,3.529375,3.6165625,4.0846875
1993-09-09,51.269963516675396,C,3.53125,3.46875,3.41875,3.4625,3.52625,3.6184375,4.0784375
1993-09-10,51.36472061211953,C,3.5,3.4875,3.428125,3.4703125,3.521875,3.6190625,4.071875
1993-09-13,51.380183069235045,C,3.4375,3.49375,3.4375,3.471875,3.51625,3.61875,4.0646875
1993-09-14,51.27626254813106,C,3.34375,3.475,3.440625,3.4640625,3.509375,3.6165625,4.0578125
1993-09-15,50.47673564011805,B,2.8125,3.325,3.3875,3.4265625,3.488125,3.6090625,4.048125
1993-09-16,49.48768378431717,B,2.53125,3.125,3.296875,3.371875,3.465,3.5984375,4.03734375
1993-09-17,48.60113365669596,B,2.59375,2.94375,3.215625,3.3203125,3.4425,3.5884375,4.02671875
1993-09-20,47.84498519505763,B,2.65625,2.7875,3.140625,3.275,3.42,3.5784375,4.0165625
1993-09-21,47.21756187316896,B,2.6875,2.65625,3.065625,3.23125,3.39875,3.5671875,4.00671875
1993-09-22,47.28068444191771,B,2.71875,2.6375,2.98125,3.1921875,3.378125,3.555,3.9975
1993-09-23,47.68028257941986,B,2.6875,2.66875,2.896875,3.1578125,3.3575,3.5446875,3.9875
1993-09-24,47.95243674782288,B,2.625,2.675,2.809375,3.11875,3.338125,3.5334375,3.97703125
1993-09-27,48.201802018987394,B,2.65625,2.675,2.73125,3.084375,3.32,3.52375,3.9665625
1993-09-28,48.420946425894165,B,2.625,2.6625,2.659375,3.05,3.30375,3.514375,3.95578125
1993-09-29,48.58017674937731,B,2.59375,2.6375,2.6375,3.0125,3.286875,3.5053125,3.9453125
1993-09-30,48.698175205850966,B,2.5625,2.6125,2.640625,2.96875,3.2725,3.4959375,3.93484375
1993-10-01,48.85487513540014,B,2.53125,2.59375,2.634375,2.925,3.25625,3.4865625,3.92421875
1993-10-04,48.88130361529684,B,2.5,2.5625,2.61875,2.8796875,3.2375,3.47625,3.91234375
1993-10-05,48.82483353919048,B,2.4375,2.525,2.59375,2.8296875,3.216875,3.4640625,3.9
1993-10-06,48.644220428259324,B,2.4375,2.49375,2.565625,2.7734375,3.19375,3.45125,3.88734375
1993-10-07,48.35466266416069,B,2.40625,2.4625,2.5375,2.7171875,3.16875,3.4353125,3.87328125
1993-10-08,48.13257626575275,B,2.4375,2.44375,2.51875,2.6640625,3.14375,3.4190625,3.859375
1993-10-11,48.158941796696176,B,2.59375,2.4625,2.5125,2.621875,3.12375,3.4053125,3.8459375
1993-10-12,48.34508556124397,B,2.625,2.5,2.5125,2.5859375,3.105625,3.3925,3.83296875
1993-10-13,49.04352283435435,B,3.0625,2.625,2.559375,2.5984375,3.095625,3.384375,3.82203125
1993-10-14,49.815343186911036,C,3.0,2.74375,2.603125,2.621875,3.085625,3.3753125,3.81125
1993-10-15,50.71230070142666,C,3.1875,2.89375,2.66875,2.6515625,3.08125,3.3684375,3.80125
1993-10-18,51.3710415619803,C,3.15625,3.00625,2.734375,2.6765625,3.076875,3.36125,3.79078125
1993-10-19,51.82669255953838,C,3.03125,3.0875,2.79375,2.69375,3.06875,3.351875,3.78015625
1993-10-20,51.607974756611945,C,2.9375,3.0625,2.84375,2.7046875,3.06,3.3415625,3.76859375
1993-10-21,51.44454347118989,C,2.96875,3.05625,2.9,2.71875,3.051875,3.3321875,3.75734375
1993-10-22,51.096480801736476,C,3.0,3.01875,2.95625,2.7375,3.045,3.3228125,3.74640625
1993-10-25,50.84404578097705,C,3.0625,3.0,3.003125,2.7578125,3.038125,3.3140625,3.7359375
1993-10-26,50.84683994533344,C,3.1875,3.03125,3.059375,2.7859375,3.031875,3.3071875,3.72578125
1993-10-27,50.98793444957457,C,3.1875,3.08125,3.071875,2.815625,3.024375,3.3009375,3.71546875
1993-10-28,50.99387467459622,C,3.09375,3.10625,3.08125,2.8421875,3.01375,3.295,3.70453125
1993-10-29,51.03940244886266,C,3.1875,3.14375,3.08125,2.875,3.005,3.2896875,3.693125
1993-11-01,51.161635233570856,C,3.3125,3.19375,3.096875,2.915625,3.0,3.2859375,3.68125
1993-11-02,51.035641113496844,C,3.1875,3.19375,3.1125,2.953125,2.9925,3.28125,3.66828125
1993-11-03,51.06943059169583,C,3.25,3.20625,3.14375,2.99375,2.9875,3.2775,3.65625
1993-11-04,51.21399616584939,C,3.25,3.2375,3.171875,3.0359375,2.985,3.2734375,3.6446875
1993-11-05,51.30113894358656,C,3.25,3.25,3.196875,3.0765625,2.981875,3.2703125,3.6328125
1993-11-08,51.298809145678035,C,3.34375,3.25625,3.225,3.1140625,2.981875,3.266875,3.62140625
1993-11-09,51.400185776200495,C,3.3125,3.28125,3.2375,3.1484375,2.981875,3.2640625,3.61
1993-11-10,51.34384401728902,C,3.3125,3.29375,3.25,3.1609375,2.98125,3.2628125,3.59875
1993-11-11,51.325191847971496,C,3.375,3.31875,3.278125,3.1796875,2.98,3.2615625,3.5884375
1993-11-12,51.26960045779686,C,3.34375,3.3375,3.29375,3.1875,2.97875,3.2590625,3.57859375
1993-11-15,51.14386627640221,C,3.34375,3.3375,3.296875,3.196875,2.9775,3.255,3.56890625
1993-11-16,51.00476921636047,C,3.25,3.325,3.303125,3.2078125,2.97375,3.2509375,3.55890625
1993-11-17,50.98738016674514,C,3.3125,3.325,3.309375,3.2265625,2.96875,3.2490625,3.54921875
1993-11-18,50.91421877690181,C,3.375,3.325,3.321875,3.246875,2.965625,3.2459375,3.54
1993-11-19,50.85696463664183,C,3.3125,3.31875,3.328125,3.2625,2.961875,3.241875,3.5303125
1993-11-22,50.75380513413194,C,3.21875,3.29375,3.315625,3.2703125,2.9575,3.236875,3.52015625
1993-11-23,50.63372283177383,B,3.125,3.26875,3.296875,3.2671875,2.953125,3.23125,3.510625
1993-11-24,50.556097589868976,B,3.1875,3.24375,3.284375,3.2671875,2.960625,3.224375,3.50296875
1993-11-25,50.49789652040926,B,3.1875,3.20625,3.265625,3.271875,2.97375,3.219375,3.49578125
1993-11-26,50.50365040059453,B,3.1875,3.18125,3.25,3.271875,2.985625,3.2140625,3.48921875
1993-11-29,50.56326122426528,B,3.09375,3.15625,3.225,3.2609375,2.994375,3.2071875,3.4846875
1993-11-30,50.71021601182161,B,3.09375,3.15,3.209375,3.25625,3.0025,3.200625,3.47921875
1993-12-01,50.73869187013735,B,3.15625,3.14375,3.19375,3.2515625,3.01125,3.1946875,3.47203125
1993-12-02,50.63557939466634,B,3.0625,3.11875,3.1625,3.2421875,3.01875,3.188125,3.464375
1993-12-03,50.63525666561238,B,3.15625,3.1125,3.146875,3.2375,3.029375,3.18375,3.456875
1993-12-06,50.69648534275451,B,3.125,3.11875,3.1375,3.2265625,3.03875,3.179375,3.4496875
1993-12-07,50.743924355584646,B,3.125,3.125,3.1375,3.2171875,3.04875,3.17625,3.44203125
1993-12-08,50.78717249397317,B,3.125,3.11875,3.13125,3.2078125,3.059375,3.173125,3.4346875
1993-12-09,50.942659134428006,B,3.09375,3.125,3.121875,3.19375,3.07,3.17125,3.428125
1993-12-10,50.87153990527969,B,3.0,3.09375,3.103125,3.1765625,3.079375,3.1678125,3.420625
1993-12-13,50.732516815059164,B,2.90625,3.05,3.084375,3.1546875,3.0875,3.1625,3.41296875
1993-12-14,50.57961385933503,B,2.90625,3.00625,3.065625,3.1375,3.096875,3.156875,3.40546875
1993-12-15,50.32388432176172,B,2.8125,2.94375,3.03125,3.1125,3.104375,3.1490625,3.3971875
1993-12-16,50.21439968919935,B,2.96875,2.91875,3.021875,3.0921875,3.115625,3.1421875,3.39046875
1993-12-17,50.248436817590594,B,2.96875,2.9125,3.003125,3.075,3.12625,3.135,3.38515625
1993-12-20,50.34963051561263,B,2.9375,2.91875,2.984375,3.0609375,3.133125,3.1284375,3.3796875
1993-12-21,50.4907120808532,B,2.96875,2.93125,2.96875,3.053125,3.14,3.1228125,3.3753125
1993-12-22,50.702523243773136,B,2.9375,2.95625,2.95,3.040625,3.1375,3.1165625,3.37140625
1993-12-23,50.799903226916705,B,3.03125,2.96875,2.94375,3.0328125,3.138125,3.111875,3.36734375
1993-12-24,50.88952265969309,B,3.03125,2.98125,2.946875,3.025,3.135,3.108125,3.3640625
1993-12-27,51.03831884392858,B,3.0625,3.00625,2.9625,3.0234375,3.133125,3.105,3.36046875
1993-12-28,51.21836976156542,C,3.15625,3.04375,2.9875,3.0265625,3.135625,3.1021875,3.3578125
1993-12-29,51.463674329234784,C,3.125,3.08125,3.01875,3.025,3.139375,3.0996875,3.3553125
1993-12-30,51.57559172086099,C,3.09375,3.09375,3.03125,3.0265625,3.141875,3.096875,3.35234375
1993-12-31,51.681070571541994,C,3.125,3.1125,3.046875,3.025,3.144375,3.0946875,3.34953125
1994-01-03,51.59811264648787,C,3.0,3.1,3.053125,3.01875,3.143125,3.090625,3.34625
1994-01-04,51.36599117923828,C,3.0,3.06875,3.05625,3.0125,3.139375,3.085625,3.34265625
1994-01-05,51.19210858491354,B,3.09375,3.0625,3.071875,3.0109375,3.1375,3.0809375,3.338125
1994-01-06,51.25543456984391,B,3.21875,3.0875,3.090625,3.0171875,3.14,3.076875,3.33734375
1994-01-07,51.29415490306892,C,3.21875,3.10625,3.109375,3.028125,3.140625,3.0728125,3.33625
1994-01-10,51.62571776459867,C,3.375,3.18125,3.140625,3.0515625,3.141875,3.0709375,3.3359375
1994-01-11,52.176110445473235,C,3.5625,3.29375,3.18125,3.084375,3.149375,3.0709375,3.33640625
1994-01-12,52.63043900065344,C,3.53125,3.38125,3.221875,3.1203125,3.155,3.07125,3.3371875
1994-01-13,52.9862761259164,A,3.625,3.4625,3.275,3.153125,3.1625,3.07375,3.3390625
1994-01-14,53.3422269853996,A,3.625,3.54375,3.325,3.1859375,3.17,3.0759375,3.3409375
1994-01-17,53.53252379382601,A,3.65625,3.6,3.390625,3.221875,3.17625,3.0790625,3.3425
1994-01-18,53.68714396180789,A,3.84375,3.65625,3.475,3.265625,3.186875,3.084375,3.34515625
1994-01-19,53.85725224929026,A,3.84375,3.71875,3.55,3.3109375,3.1975,3.089375,3.3478125
1994-01-20,53.893325486198755,A,3.84375,3.7625,3.6125,3.3515625,3.206875,3.0934375,3.35078125
1994-01-21,53.864029776770245,A,3.75,3.7875,3.665625,3.3875,3.215,3.096875,3.3534375
1994-01-24,53.839007362552564,A,3.8125,3.81875,3.709375,3.425,3.224375,3.1009375,3.35640625
1994-01-25,53.53480490314103,A,3.75,3.8,3.728125,3.4546875,3.234375,3.1040625,3.35875
1994-01-26,53.23431208696446,A,3.75,3.78125,3.75,3.4859375,3.243125,3.1059375,3.36125
1994-01-27,52.92708716068844,A,3.6875,3.75,3.75625,3.515625,3.249375,3.1075,3.36296875
1994-01-28,52.717648335095426,A,3.6875,3.7375,3.7625,3.54375,3.256875,3.109375,3.36421875
1994-01-31,52.61829258752903,A,3.8125,3.7375,3.778125,3.584375,3.26875,3.113125,3.3659375
1994-02-01,52.63580820024242,A,3.78125,3.74375,3.771875,3.6234375,3.281875,3.1175,3.36703125
1994-02-02,52.751425069464354,A,3.84375,3.7625,3.771875,3.6609375,3.295,3.1278125,3.3684375
1994-02-03,52.91839135972483,A,3.78125,3.78125,3.765625,3.6890625,3.306875,3.1403125,3.369375
1994-02-04,52.935329017375246,A,3.625,3.76875,3.753125,3.709375,3.315625,3.150625,3.36953125
1994-02-07,52.79029582384671,A,3.65625,3.7375,3.7375,3.7234375,3.326875,3.160625,3.36953125
1994-02-08,52.6345795769983,P,3.625,3.70625,3.725,3.7265625,3.3375,3.17,3.36859375
1994-02-09,52.38374402032105,P,3.65625,3.66875,3.715625,3.7328125,3.3475,3.179375,3.3671875
1994-02-10,52.265872577970164,P,3.71875,3.65625,3.71875,3.7375,3.360625,3.1896875,3.3671875
1994-02-11,52.28193719293051,P,3.6875,3.66875,3.71875,3.740625,3.37125,3.2003125,3.366875
1994-02-14,52.28201248732472,P,3.65625,3.66875,3.703125,3.740625,3.381875,3.2103125,3.36703125
1994-02-15,52.355221739088925,P,3.6875,3.68125,3.69375,3.7328125,3.393125,3.2209375,3.36765625
1994-02-16,52.44699835307969,P,3.71875,3.69375,3.68125,3.7265625,3.405,3.2321875,3.36875
1994-02-17,52.46772533891036,P,3.75,3.7,3.678125,3.721875,3.418125,3.2440625,3.37
1994-02-18,52.55136060247499,P,3.75,3.7125,3.690625,3.721875,3.433125,3.25625,3.37140625
1994-02-21,52.69302128544599,P,3.75,3.73125,3.7,3.71875,3.45,3.26875,3.3725
1994-02-22,52.98261339338413,A,3.9375,3.78125,3.73125,3.728125,3.470625,3.28375,3.37390625
1994-02-23,53.21969390622045,A,3.90625,3.81875,3.75625,3.7359375,3.4925,3.2984375,3.37484375
1994-02-24,53.32162794947829,A,3.84375,3.8375,3.76875,3.74375,3.51,3.3128125,3.3740625
1994-02-25,53.38048755184758,A,3.875,3.8625,3.7875,3.753125,3.528125,3.3271875,3.373125
1994-02-28,53.449267688941056,A,3.90625,3.89375,3.8125,3.7578125,3.5475,3.3403125,3.3728125
1994-03-01,53.265107646785616,A,3.875,3.88125,3.83125,3.7625,3.565625,3.3528125,3.37265625
1994-03-02,53.099386276172424,A,3.90625,3.88125,3.85,3.765625,3.585,3.36125,3.3728125
1994-03-03,53.106119822066226,A,3.96875,3.90625,3.871875,3.775,3.60375,3.3709375,3.373125
1994-03-04,53.05511798227344,A,3.9375,3.91875,3.890625,3.790625,3.621875,3.3784375,3.3734375
1994-03-07,53.09244880483549,A,4.0625,3.95,3.921875,3.8109375,3.641875,3.3875,3.374375
1994-03-08,53.12365989253953,A,4.0,3.975,3.928125,3.8296875,3.65875,3.3971875,3.37453125
1994-03-09,53.23706492229248,A,4.0625,4.00625,3.94375,3.85,3.6775,3.4084375,3.375
1994-03-10,53.1624224174872,A,3.9375,4.0,3.953125,3.8609375,3.694375,3.418125,3.37515625
1994-03-11,53.14414829535938,A,3.96875,4.00625,3.9625,3.875,3.71125,3.4278125,3.3753125
1994-03-14,52.970577637744704,A,3.9375,3.98125,3.965625,3.8890625,3.73,3.4365625,3.3753125
1994-03-15,52.89390169359972,A,3.9375,3.96875,3.971875,3.9015625,3.74875,3.4440625,3.375625
1994-03-16,52.6936083891652,A,3.90625,3.9375,3.971875,3.9109375,3.765,3.45125,3.37609375
1994-03-17,52.63385450606243,A,3.90625,3.93125,3.965625,3.91875,3.77875,3.459375,3.3771875
1994-03-18,52.507139509525935,P,3.875,3.9125,3.959375,3.925,3.791875,3.46625,3.37796875
1994-03-21,52.39091605416217,P,3.875,3.9,3.940625,3.93125,3.801875,3.471875,3.37890625
1994-03-22,52.274477585142904,P,3.90625,3.89375,3.93125,3.9296875,3.80875,3.4790625,3.38015625
1994-03-23,52.105068203560926,P,3.78125,3.86875,3.903125,3.9234375,3.81375,3.484375,3.3809375
1994-03-24,51.796418163117416,P,3.625,3.8125,3.871875,3.9125,3.81375,3.488125,3.38078125
1994-03-25,51.45004233648177,P,3.53125,3.74375,3.828125,3.8953125,3.811875,3.4909375,3.380625
1994-03-28,51.18421559936809,P,3.59375,3.6875,3.79375,3.8796875,3.810625,3.4934375,3.38015625
1994-03-29,50.83902222102145,B,3.53125,3.6125,3.753125,3.8625,3.804375,3.495625,3.37984375
1994-03-30,50.56975613018829,B,3.4375,3.54375,3.70625,3.8390625,3.79625,3.496875,3.37984375
1994-03-31,50.382880737305875,B,3.375,3.49375,3.653125,3.809375,3.786875,3.496875,3.37921875
1994-04-01,50.316959788114644,B,3.375,3.4625,3.603125,3.78125,3.779375,3.4971875,3.378125
1994-04-04,50.16300222062247,B,3.375,3.41875,3.553125,3.746875,3.770625,3.4975,3.37625
1994-04-05,50.233066233339144,B,3.5,3.4125,3.5125,3.721875,3.765625,3.5,3.37546875
1994-04-06,50.41572897772783,B,3.53125,3.43125,3.4875,3.6953125,3.76125,3.5021875,3.375625
1994-04-07,50.71399640338283,B,3.5625,3.46875,3.48125,3.6765625,3.75875,3.5040625,3.375
1994-04-08,51.018132306735225,B,3.59375,3.5125,3.4875,3.6578125,3.756875,3.506875,3.374375
1994-04-11,51.390812981687,B,3.625,3.5625,3.490625,3.6421875,3.753125,3.5109375,3.37390625
1994-04-12,51.576905977947554,B,3.59375,3.58125,3.496875,3.625,3.749375,3.515625,3.3734375
1994-04-13,51.67576614689917,C,3.59375,3.59375,3.5125,3.609375,3.744375,3.5196875,3.37203125
1994-04-14,51.69274451147783,C,3.5625,3.59375,3.53125,3.5921875,3.74,3.5234375,3.37140625
1994-04-15,51.645137735356236,C,3.53125,3.58125,3.546875,3.575,3.738125,3.526875,3.37046875
1994-04-18,51.54708730108434,B,3.5,3.55625,3.559375,3.55625,3.735,3.5309375,3.3690625
1994-04-19,51.520755384974166,B,3.5625,3.55,3.565625,3.5390625,3.73375,3.535625,3.368125
1994-04-20,51.42359407622078,B,3.46875,3.525,3.559375,3.5234375,3.73,3.53875,3.36671875
1994-04-21,51.32946355878468,B,3.4375,3.5,3.546875,3.5140625,3.724375,3.5425,3.3653125
1994-04-22,51.24280608829029,B,3.40625,3.475,3.528125,3.5078125,3.71875,3.545,3.364375
1994-04-25,51.27680260841516,B,3.5,3.475,3.515625,3.503125,3.715625,3.54875,3.3640625
1994-04-26,51.24842277190848,B,3.46875,3.45625,3.503125,3.5,3.71125,3.5521875,3.36421875
1994-04-27,51.33717586780207,B,3.46875,3.45625,3.490625,3.5015625,3.70625,3.555625,3.364375
1994-04-28,51.46027681519279,P,3.46875,3.4625,3.48125,3.50625,3.700625,3.559375,3.3653125
1994-04-29,51.61284052607621,A,3.46875,3.475,3.475,3.5109375,3.695,3.5640625,3.3659375
1994-05-02,51.720074318936845,A,3.53125,3.48125,3.478125,3.51875,3.690625,3.5703125,3.36640625
1994-05-03,51.8330089931703,A,3.5625,3.5,3.478125,3.521875,3.683125,3.576875,3.366875
1994-05-04,51.98631256684413,A,3.625,3.53125,3.49375,3.5265625,3.6775,3.585,3.36703125
1994-05-05,52.06376212717538,A,3.59375,3.55625,3.509375,3.528125,3.6725,3.59125,3.36671875
1994-05-06,52.08991255461158,A,3.5625,3.575,3.525,3.5265625,3.66625,3.5971875,3.36609375
1994-05-09,52.12659510287167,A,3.65625,3.6,3.540625,3.528125,3.66125,3.604375,3.36640625
1994-05-10,52.131853708665346,C,3.59375,3.60625,3.553125,3.528125,3.655625,3.610625,3.36671875
1994-05-11,52.18402035494021,A,3.75,3.63125,3.58125,3.5359375,3.6525,3.61875,3.36765625
1994-05-12,52.27747353468021,A,3.75,3.6625,3.609375,3.5453125,3.648125,3.6259375,3.36890625
1994-05-13,52.397799926151635,A,3.71875,3.69375,3.634375,3.5546875,3.64375,3.6328125,3.37046875
1994-05-16,52.39161326599143,A,3.6875,3.7,3.65,3.5640625,3.63625,3.6390625,3.37203125
1994-05-17,52.45492843862751,A,3.71875,3.725,3.665625,3.571875,3.630625,3.6446875,3.3734375
1994-05-18,52.30166433981324,A,3.65625,3.70625,3.66875,3.58125,3.6225,3.65,3.37484375
1994-05-19,52.20316822130959,A,3.6875,3.69375,3.678125,3.59375,3.6175,3.6559375,3.37640625
1994-05-20,52.180474114798606,A,3.75,3.7,3.696875,3.6109375,3.613125,3.6621875,3.3784375
1994-05-23,52.220081377541824,A,3.75,3.7125,3.70625,3.6234375,3.609375,3.6696875,3.38015625
1994-05-24,52.21248960767374,A,3.71875,3.7125,3.71875,3.6359375,3.605,3.676875,3.38125
1994-05-25,52.216455290081626,A,3.65625,3.7125,3.709375,3.6453125,3.6,3.6825,3.38171875
1994-05-26,52.19486437123148,A,3.71875,3.71875,3.70625,3.6578125,3.59625,3.6875,3.3821875
1994-05-27,52.09595159379341,A,3.71875,3.7125,3.70625,3.6703125,3.593125,3.6925,3.38265625
1994-05-30,51.996215699397204,A,3.71875,3.70625,3.709375,3.6796875,3.59,3.6959375,3.3834375
1994-05-31,51.86883388582691,P,3.6875,3.7,3.70625,3.6859375,3.585625,3.6971875,3.3840625
1994-06-01,51.894995257398186,A,3.71875,3.7125,3.7125,3.690625,3.584375,3.6990625,3.38515625
1994-06-02,51.917523898742566,A,3.75,3.71875,3.71875,3.6984375,3.586875,3.7003125,3.38703125
1994-06-03,52.00166639443351,A,3.8125,3.7375,3.725,3.7109375,3.5925,3.7021875,3.3890625
1994-06-06,52.10930909573157,A,3.84375,3.7625,3.734375,3.7203125,3.5975,3.7040625,3.3915625
1994-06-07,52.31172684961002,A,3.875,3.8,3.75,3.734375,3.604375,3.704375,3.394375
1994-06-08,52.35045614516425,A,3.78125,3.8125,3.7625,3.7359375,3.61125,3.70375,3.3965625
1994-06-09,52.36915134097498,A,3.8125,3.825,3.771875,3.7390625,3.62,3.7034375,3.3984375
1994-06-10,52.27690100777189,A,3.75,3.8125,3.775,3.740625,3.6275,3.7034375,3.40015625
1994-06-13,52.192738231167205,A,3.78125,3.8,3.78125,3.7453125,3.635625,3.703125,3.40203125
1994-06-14,52.052151970211526,A,3.78125,3.78125,3.790625,3.7484375,3.64125,3.7034375,3.40375
1994-06-15,51.878606833659454,A,3.625,3.75,3.78125,3.746875,3.643125,3.7021875,3.4040625
1994-06-16,51.71328607052714,A,3.65625,3.71875,3.771875,3.7453125,3.645,3.701875,3.4046875
1994-06-17,51.51310039259506,P,3.5625,3.68125,3.746875,3.7359375,3.644375,3.700625,3.405
1994-06-20,51.07257850487306,P,3.34375,3.59375,3.696875,3.715625,3.63875,3.6959375,3.40453125
1994-06-21,50.65927080213916,B,3.34375,3.50625,3.64375,3.696875,3.63375,3.6915625,3.40453125
1994-06-22,50.42006964095604,B,3.28125,3.4375,3.59375,3.678125,3.6275,3.6859375,3.406875
1994-06-23,50.118438548917915,B,3.21875,3.35,3.534375,3.653125,3.620625,3.6803125,3.4103125
1994-06-24,49.81929702725187,B,3.0625,3.25,3.465625,3.6203125,3.61125,3.6746875,3.41265625
1994-06-27,49.76026893502404,B,3.03125,3.1875,3.390625,3.5859375,3.601875,3.6684375,3.41453125
1994-06-28,49.80014509708329,B,3.15625,3.15,3.328125,3.559375,3.59375,3.66375,3.416875
1994-06-29,49.98144823966538,B,3.3125,3.15625,3.296875,3.5390625,3.590625,3.6603125,3.41984375
1994-06-30,50.07490862356843,B,3.15625,3.14375,3.246875,3.509375,3.585,3.6546875,3.4221875
1994-07-01,50.37531997688842,B,3.21875,3.175,3.2125,3.4796875,3.58125,3.65,3.42515625
1994-07-04,50.69797718724433,B,3.21875,3.2125,3.2,3.4484375,3.575625,3.645625,3.42796875
1994-07-05,50.9316398208172,B,3.28125,3.2375,3.19375,3.41875,3.571875,3.6415625,3.43125
1994-07-06,50.96110775176381,B,3.28125,3.23125,3.19375,3.39375,3.568125,3.6371875,3.4346875
1994-07-07,51.230656386108585,B,3.34375,3.26875,3.20625,3.3703125,3.565625,3.633125,3.43859375
1994-07-08,51.380691231005805,C,3.3125,3.2875,3.23125,3.3484375,3.5625,3.62875,3.4425
1994-07-11,51.460626778091466,C,3.28125,3.3,3.25625,3.3234375,3.5575,3.6240625,3.44640625
1994-07-12,51.65495503177143,C,3.5,3.34375,3.290625,3.309375,3.55625,3.6196875,3.45171875
1994-07-13,51.766572164569716,C,3.40625,3.36875,3.3,3.2984375,3.551875,3.6146875,3.4565625
1994-07-14,51.825851518378435,C,3.4375,3.3875,3.328125,3.2875,3.54875,3.610625,3.46171875
1994-07-15,51.83574577261458,C,3.375,3.4,3.34375,3.278125,3.545,3.605625,3.46640625
1994-07-18,52.001579866400355,C,3.5,3.44375,3.371875,3.2859375,3.541875,3.6015625,3.4709375
1994-07-19,51.94096651710393,C,3.46875,3.4375,3.390625,3.2921875,3.539375,3.5975,3.47515625
1994-07-20,51.90139745056275,C,3.40625,3.4375,3.403125,3.2984375,3.5325,3.5925,3.476875
1994-07-21,51.85187390915551,C,3.46875,3.44375,3.415625,3.3109375,3.526875,3.5875,3.47921875
1994-07-22,51.889212936889095,C,3.46875,3.4625,3.43125,3.33125,3.521875,3.5828125,3.480625
1994-07-25,51.659792791893516,C,3.34375,3.43125,3.4375,3.346875,3.515,3.575625,3.4815625
1994-07-26,51.47872990088944,C,3.34375,3.40625,3.421875,3.35625,3.5075,3.5690625,3.483125
1994-07-27,51.47994195267663,C,3.4375,3.4125,3.425,3.3625,3.503125,3.5628125,3.485625
1994-07-28,51.417487379083475,C,3.40625,3.4,3.421875,3.375,3.4975,3.5575,3.4878125
1994-07-29,51.309979626174716,B,3.40625,3.3875,3.425,3.384375,3.490625,3.551875,3.48984375
1994-08-01,51.37660547132759,B,3.4375,3.40625,3.41875,3.3953125,3.484375,3.546875,3.49171875
1994-08-02,51.420422656076845,C,3.375,3.4125,3.409375,3.4,3.4775,3.54125,3.49265625
1994-08-03,51.357495860799894,B,3.375,3.4,3.40625,3.4046875,3.471875,3.5359375,3.49359375
1994-08-04,51.30300237529963,B,3.375,3.39375,3.396875,3.40625,3.465,3.530625,3.495
1994-08-05,51.25714810190476,C,3.375,3.3875,3.3875,3.409375,3.458125,3.525625,3.4959375
1994-08-08,51.16268516329874,B,3.34375,3.36875,3.3875,3.4125,3.450625,3.5203125,3.49609375
