Date,GRADE,GPS,VRTX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1992-11-09,46.08822205591546,A,5.625,5.05,4.8625,4.8625,5.015,4.566875,5.084375
1992-11-10,46.201325648576336,A,5.5,5.2,4.925,4.89375,5.02375,4.586875,5.07875
1992-11-11,46.280455368437295,A,5.625,5.325,5.025,4.93125,5.0375,4.6075,5.073125
1992-11-12,46.35924834256324,A,5.75,5.475,5.1375,4.98125,5.05,4.629375,5.06875
1992-11-13,46.50838304301743,A,6.0,5.7,5.2875,5.05,5.07,4.654375,5.065
1992-11-16,46.57999100882324,A,6.375,5.85,5.45,5.11875,5.0975,4.681875,5.06375
1992-11-17,46.65582316290058,A,6.25,6.0,5.6,5.18125,5.115,4.706875,5.063125
1992-11-18,46.701043271959605,A,6.25,6.125,5.725,5.24375,5.13,4.731875,5.0625
1992-11-19,46.68685375291748,A,5.875,6.15,5.8125,5.30625,5.1375,4.755625,5.060625
1992-11-20,46.58270256169956,A,5.6875,6.0875,5.89375,5.340625,5.14375,4.7775,5.0565625
1992-11-23,46.419998102442484,A,5.625,5.9375,5.89375,5.378125,5.14625,4.79625,5.0521875
1992-11-24,46.25683345305439,A,5.375,5.7625,5.88125,5.403125,5.14375,4.81625,5.0465625
1992-11-25,46.13579735888981,A,5.5,5.6125,5.86875,5.446875,5.14625,4.835,5.0446875
1992-11-26,46.06301645620952,A,5.5,5.5375,5.84375,5.490625,5.15375,4.85375,5.0409375
1992-11-27,46.03274279831745,P,5.5,5.5,5.79375,5.540625,5.16125,4.871875,5.0371875
1992-11-30,46.04960742690639,P,5.625,5.5,5.71875,5.584375,5.16625,4.8925,5.0346875
1992-12-01,46.08573592166059,P,5.5,5.525,5.64375,5.621875,5.17625,4.91,5.0315625
1992-12-02,46.0942170257303,P,5.5625,5.5375,5.575,5.65,5.1875,4.929375,5.02875
1992-12-03,46.147016921604354,A,5.875,5.6125,5.575,5.69375,5.205,4.95125,5.026875
1992-12-04,46.154508444144774,A,5.5,5.6125,5.55625,5.725,5.2125,4.96875,5.024375
1992-12-07,46.156545143906015,A,5.625,5.6125,5.55625,5.725,5.22125,4.988125,5.0225
1992-12-08,46.20528831136743,A,5.875,5.6875,5.60625,5.74375,5.23375,5.008125,5.021875
1992-12-09,46.208089232103674,A,5.625,5.7,5.61875,5.74375,5.24,5.026875,5.019375
1992-12-10,46.14485211775107,A,5.625,5.65,5.63125,5.7375,5.2525,5.039375,5.018125
1992-12-11,46.146955427223325,A,5.75,5.7,5.65625,5.725,5.2675,5.053125,5.016875
1992-12-14,46.130901725828835,A,5.625,5.7,5.65625,5.6875,5.28375,5.068125,5.01625
1992-12-15,46.06537441094141,P,5.625,5.65,5.66875,5.65625,5.29875,5.081875,5.015625
1992-12-16,46.045284155021584,P,5.625,5.65,5.675,5.625,5.31375,5.095625,5.013125
1992-12-17,46.0499917103787,A,5.625,5.65,5.65,5.6125,5.33,5.111875,5.011875
1992-12-18,46.0534123920152,P,5.75,5.65,5.675,5.615625,5.3525,5.126875,5.008125
1992-12-21,46.04218485025384,P,5.5,5.625,5.6625,5.609375,5.3675,5.139375,5.0028125
1992-12-22,46.04309974769544,P,5.5,5.6,5.625,5.615625,5.38,5.153125,5.0003125
1992-12-23,46.01957025584013,P,5.375,5.55,5.6,5.609375,5.39,5.163125,4.9953125
1992-12-24,45.99835755196221,P,5.375,5.5,5.575,5.603125,5.4025,5.175625,4.9921875
1992-12-25,45.94401037130064,P,5.375,5.425,5.5375,5.596875,5.4175,5.184375,4.9884375
1992-12-28,45.91555625479133,P,5.25,5.375,5.5,5.578125,5.4225,5.194375,4.9846875
1992-12-29,45.86886900221324,P,5.125,5.3,5.45,5.559375,5.425,5.203125,4.9815625
1992-12-30,45.80734057809701,P,4.875,5.2,5.375,5.525,5.4225,5.20625,4.9771875
1992-12-31,45.73015093760239,P,4.875,5.1,5.3,5.475,5.4275,5.205,4.9746875
1993-01-01,45.66244526257504,P,4.875,5.0,5.2125,5.44375,5.425,5.2025,4.9721875
1993-01-04,45.64550856835664,P,5.125,4.975,5.175,5.41875,5.43,5.203125,4.9684375
1993-01-05,45.62217943165248,P,5.0,4.95,5.125,5.375,5.4325,5.204375,4.9640625
1993-01-06,45.66704073700393,B,5.0,4.975,5.0875,5.34375,5.44,5.205625,4.9615625
1993-01-07,45.74609826390366,P,5.25,5.05,5.075,5.325,5.4525,5.209375,4.9590625
1993-01-08,45.805977949008,P,5.0,5.075,5.0375,5.2875,5.4625,5.214375,4.9571875
1993-01-11,45.86570021027126,P,5.375,5.125,5.05,5.275,5.475,5.223125,4.9546875
1993-01-12,45.95135666081463,P,5.375,5.2,5.075,5.2625,5.4875,5.230625,4.9534375
1993-01-13,45.956461079748,A,5.0,5.2,5.0875,5.23125,5.4875,5.234375,4.9503125
1993-01-14,45.92527147631561,A,5.0,5.15,5.1,5.2,5.4875,5.23875,4.9478125
1993-01-15,45.92380496321537,A,5.0,5.15,5.1125,5.1625,5.49,5.24375,4.9446875
1993-01-18,45.84703918606772,P,5.0,5.075,5.1,5.1375,5.4775,5.24625,4.940625
1993-01-19,45.764681300368295,B,5.0,5.0,5.1,5.1125,5.4675,5.245625,4.9375
1993-01-20,45.74255215216707,B,5.0,5.0,5.1,5.09375,5.455,5.24625,4.9325
1993-01-21,45.72939662724216,B,5.125,5.025,5.0875,5.08125,5.4425,5.24625,4.928125
1993-01-22,45.6961964558295,B,5.0,5.025,5.0875,5.0625,5.4225,5.24625,4.923125
1993-01-25,45.68718187361309,B,5.0,5.025,5.05,5.05,5.395,5.24625,4.919375
1993-01-26,45.652313268225434,B,4.875,5.0,5.0,5.0375,5.3675,5.24125,4.91375
1993-01-27,45.62754891911496,B,4.875,4.975,4.9875,5.0375,5.34,5.235,4.909375
1993-01-28,45.600856300911175,B,4.875,4.925,4.975,5.0375,5.32,5.22875,4.904375
1993-01-29,45.61772953734618,B,5.0,4.925,4.975,5.04375,5.30625,5.225,4.900625
1993-02-01,45.635010441775584,B,5.0,4.925,4.975,5.0375,5.29375,5.22,4.895625
1993-02-02,45.67540875006142,B,4.875,4.925,4.9625,5.03125,5.28375,5.21375,4.891875
1993-02-03,45.70539163320982,B,4.9375,4.9375,4.95625,5.028125,5.2725,5.209375,4.8884375
1993-02-04,45.723609507657194,B,4.9375,4.95,4.9375,5.0125,5.26125,5.2075,4.88375
1993-02-05,45.71922414588446,B,4.9375,4.9375,4.93125,5.009375,5.25,5.205625,4.879375
1993-02-08,45.685196167739115,B,4.75,4.8875,4.90625,4.978125,5.2325,5.199375,4.875
1993-02-09,45.64618430831616,B,4.625,4.8375,4.88125,4.940625,5.215,5.195625,4.86875
1993-02-10,45.60629627011659,B,4.625,4.775,4.85625,4.921875,5.19625,5.191875,4.8628125
1993-02-11,45.53542455956494,B,4.375,4.6625,4.80625,4.890625,5.16625,5.185625,4.85625
1993-02-12,45.459481834607026,B,4.375,4.55,4.74375,4.859375,5.14375,5.178125,4.8496875
1993-02-15,45.42363706157159,B,4.375,4.475,4.68125,4.828125,5.11875,5.17,4.8421875
1993-02-16,45.37909850410486,B,4.25,4.4,4.61875,4.790625,5.08625,5.16,4.8353125
1993-02-17,45.295890811339575,B,4.0,4.275,4.525,4.740625,5.05375,5.146875,4.8278125
1993-02-18,45.26327889491237,B,4.0,4.2,4.43125,4.684375,5.02125,5.136875,4.8203125
1993-02-19,45.27020068770148,B,4.25,4.175,4.3625,4.646875,4.99125,5.129375,4.8159375
1993-02-22,45.252321360556245,B,4.0,4.1,4.2875,4.596875,4.95875,5.12125,4.8096875
1993-02-23,45.19000936991455,B,3.5,3.95,4.175,4.528125,4.91625,5.1075,4.8021875
1993-02-24,45.16267702290264,B,3.5,3.85,4.0625,4.459375,4.87375,5.09375,4.7934375
1993-02-25,45.11572769432953,B,3.375,3.725,3.9625,4.384375,4.82875,5.079375,4.7840625
1993-02-26,45.069932641945314,B,3.75,3.625,3.9,4.321875,4.78875,5.070625,4.7765625
1993-03-01,45.096188650286365,B,4.0,3.625,3.8625,4.271875,4.75875,5.063125,4.7703125
1993-03-02,45.186053593698226,B,3.875,3.7,3.825,4.221875,4.72625,5.053125,4.7646875
1993-03-03,45.3147673318791,B,4.125,3.825,3.8375,4.18125,4.70125,5.045625,4.76
1993-03-04,45.47773370717056,B,4.25,4.0,3.8625,4.146875,4.67875,5.040625,4.75625
1993-03-05,45.60096701729333,B,4.375,4.125,3.875,4.11875,4.65875,5.038125,4.75375
1993-03-08,45.638790012179776,C,4.125,4.15,3.8875,4.0875,4.63625,5.029375,4.74875
1993-03-09,45.66503942814219,C,3.875,4.15,3.925,4.05,4.61125,5.018125,4.744375
1993-03-10,45.66111685642486,C,4.0,4.125,3.975,4.01875,4.59375,5.008125,4.7396875
1993-03-11,45.609255563590075,C,3.75,4.025,4.0125,3.9875,4.57125,4.999375,4.7334375
1993-03-12,45.550290881556215,B,3.875,3.925,4.025,3.9625,4.55125,4.988125,4.7278125
1993-03-15,45.54750446817778,B,4.0,3.9,4.025,3.94375,4.52875,4.979375,4.7234375
1993-03-16,45.57325707730241,B,4.0,3.925,4.0375,3.93125,4.50875,4.970625,4.7209375
1993-03-17,45.586661145163816,B,4.0,3.925,4.025,3.93125,4.48875,4.964375,4.7184375
1993-03-18,45.634494853772175,B,4.0625,3.9875,4.00625,3.934375,4.465,4.95875,4.7175
1993-03-19,45.65333814256791,B,3.875,3.9875,3.95625,3.915625,4.4425,4.9525,4.715625
1993-03-22,45.659872495543304,B,3.875,3.9625,3.93125,3.909375,4.4125,4.94375,4.71625
1993-03-23,45.64890032807123,B,3.75,3.9125,3.91875,3.921875,4.38,4.93375,4.7171875
1993-03-24,45.655327375549405,B,3.875,3.8875,3.90625,3.940625,4.3575,4.9225,4.71875
1993-03-25,45.69727555225176,B,4.125,3.9,3.94375,3.978125,4.34,4.91375,4.7225
1993-03-26,45.76671829519284,C,4.125,3.95,3.96875,3.996875,4.3225,4.90625,4.72625
1993-03-29,45.76887956817808,C,3.875,3.95,3.95625,3.990625,4.3,4.88875,4.7278125
1993-03-30,45.767067145637576,C,3.8125,3.9625,3.9375,3.9875,4.27625,4.871875,4.729375
1993-03-31,45.76043989827675,C,4.0,3.9875,3.9375,3.98125,4.25625,4.855625,4.7315625
1993-04-01,45.65357821839691,B,3.75,3.9125,3.90625,3.95625,4.22875,4.835625,4.7325
1993-04-02,45.55321290486168,B,3.75,3.8375,3.89375,3.925,4.20375,4.813125,4.73375
1993-04-05,45.52082204771154,B,3.75,3.8125,3.88125,3.90625,4.17875,4.786875,4.734375
1993-04-06,45.50213057902517,B,3.75,3.8,3.88125,3.9,4.15625,4.761875,4.734375
1993-04-07,45.45791778214547,B,3.75,3.75,3.86875,3.8875,4.13375,4.736875,4.734375
1993-04-08,45.5027510093936,B,3.875,3.775,3.84375,3.89375,4.11375,4.716875,4.73625
1993-04-09,45.54395703545873,B,3.875,3.8,3.81875,3.89375,4.09125,4.69875,4.738125
1993-04-12,45.580942476288975,B,3.875,3.825,3.81875,3.8875,4.06875,4.68125,4.73875
1993-04-13,45.644131996107866,B,4.0625,3.8875,3.84375,3.890625,4.0525,4.668125,4.7421875
1993-04-14,45.6805284562459,B,3.875,3.9125,3.83125,3.884375,4.03125,4.651875,4.7434375
1993-04-15,45.700622957183555,C,4.0,3.9375,3.85625,3.88125,4.0125,4.636875,4.7453125
1993-04-16,45.70953887747154,C,3.875,3.9375,3.86875,3.88125,3.99125,4.620625,4.74625
1993-04-19,45.73861653705211,C,4.0,3.9625,3.89375,3.8875,3.97625,4.604375,4.7484375
1993-04-20,45.725905470957294,C,4.0,3.95,3.91875,3.9,3.96375,4.589375,4.7496875
1993-04-21,45.76477496999069,C,4.0625,3.9875,3.95,3.909375,3.9525,4.574375,4.751875
1993-04-22,45.777689840501665,C,4.125,4.0125,3.975,3.909375,3.9475,4.556875,4.7540625
1993-04-23,45.78762884476319,C,3.9375,4.025,3.98125,3.9,3.93875,4.54125,4.755
1993-04-26,45.777564568452355,C,3.9375,4.0125,3.9875,3.903125,3.93,4.524375,4.75625
1993-04-27,45.750387409075074,C,3.875,3.9875,3.96875,3.90625,3.9225,4.504375,4.75625
1993-04-28,45.748221551083155,C,4.0625,3.9875,3.9875,3.909375,3.92375,4.48875,4.7578125
1993-04-29,45.75303661324492,C,4.125,3.9875,4.0,3.928125,3.92625,4.47375,4.7565625
1993-04-30,45.776155318777484,C,4.125,4.025,4.025,3.946875,3.92375,4.4575,4.7553125
1993-05-03,45.77042725607037,C,3.875,4.0125,4.0125,3.953125,3.92125,4.44,4.7540625
1993-05-04,45.846198994035696,C,4.25,4.0875,4.0375,3.978125,3.93625,4.42625,4.7540625
1993-05-05,45.85068719411364,C,4.0625,4.0875,4.0375,3.99375,3.9475,4.410625,4.753125
1993-05-06,45.84538245781612,C,4.0,4.0625,4.025,4.0,3.96,4.394375,4.753125
1993-05-07,45.90046122846325,C,4.5,4.1375,4.08125,4.03125,3.975,4.381875,4.754375
1993-05-10,46.043135030243064,A,4.875,4.3375,4.175,4.08125,3.9925,4.375625,4.7575
1993-05-11,46.111582810803526,A,4.875,4.4625,4.275,4.121875,4.0125,4.369375,4.76125
1993-05-12,46.17720034983608,A,4.625,4.575,4.33125,4.159375,4.0225,4.361875,4.7625
1993-05-13,46.30328968566579,A,5.0,4.775,4.41875,4.209375,4.0375,4.358125,4.766875
1993-05-14,46.32907146876503,A,4.875,4.85,4.49375,4.259375,4.0475,4.353125,4.76875
1993-05-17,46.30746404043371,A,4.9375,4.8625,4.6,4.30625,4.06375,4.35,4.7721875
1993-05-18,46.301842951584064,A,5.0,4.8875,4.675,4.35625,4.08625,4.34875,4.7759375
1993-05-19,46.359597378139135,A,5.125,4.9875,4.78125,4.409375,4.10875,4.35125,4.77875
1993-05-20,46.424484585702466,A,5.625,5.1125,4.94375,4.484375,4.14625,4.35875,4.781875
1993-05-21,46.60615482954791,A,6.25,5.3875,5.11875,4.6,4.19375,4.3725,4.7875
1993-05-24,46.66729166404803,A,5.625,5.525,5.19375,4.684375,4.22625,4.3775,4.7903125
1993-05-25,46.674301586379585,A,5.25,5.575,5.23125,4.753125,4.25125,4.38,4.7921875
1993-05-26,46.67103709844813,A,5.375,5.625,5.30625,4.81875,4.27875,4.38375,4.7946875
1993-05-27,46.575624903714754,A,5.375,5.575,5.34375,4.88125,4.305,4.385,4.7971875
1993-05-28,46.453679622029824,A,5.75,5.475,5.43125,4.9625,4.3425,4.3925,4.8034375
1993-05-31,46.45666858406923,A,5.75,5.5,5.5125,5.05625,4.38,4.39625,4.8096875
1993-06-01,46.56178201259524,A,6.125,5.675,5.625,5.15,4.4275,4.40375,4.8171875
1993-06-02,46.61713568729925,A,5.875,5.775,5.7,5.240625,4.4675,4.4125,4.8234375
1993-06-03,46.68919172743031,A,5.875,5.875,5.725,5.334375,4.5025,4.42125,4.83
1993-06-04,46.68518671670438,A,6.0,5.925,5.7,5.409375,4.54,4.43125,4.8375
1993-06-07,46.69142718910882,A,6.125,6.0,5.75,5.471875,4.585,4.4425,4.844375
1993-06-08,46.55095264118531,A,5.5,5.875,5.775,5.503125,4.61875,4.4475,4.8465625
1993-06-09,46.47046123018894,A,5.625,5.825,5.8,5.553125,4.65125,4.45375,4.85
1993-06-10,46.43295013625607,A,5.875,5.825,5.85,5.596875,4.69375,4.46125,4.85375
1993-06-11,46.37701017930727,A,5.625,5.75,5.8375,5.634375,4.73125,4.4675,4.856875
1993-06-14,46.28816206983803,A,5.625,5.65,5.825,5.66875,4.76875,4.47375,4.86
1993-06-15,46.27792676360996,P,5.5,5.65,5.7625,5.69375,4.80375,4.48,4.860625
1993-06-16,46.23948713055179,P,5.5,5.625,5.725,5.7125,4.83875,4.48625,4.860625
1993-06-17,46.11612250432794,P,5.25,5.5,5.6625,5.69375,4.86625,4.49,4.859375
1993-06-18,46.00472567724981,P,5.125,5.4,5.575,5.6375,4.89125,4.49125,4.858125
1993-06-21,45.909906484378325,P,5.125,5.3,5.475,5.6125,4.91625,4.4925,4.85625
1993-06-22,45.894811099966596,P,5.375,5.275,5.4625,5.61875,4.9425,4.4975,4.855625
1993-06-23,45.84406966805295,P,5.125,5.2,5.4125,5.60625,4.9675,4.499375,4.854375
1993-06-24,45.818653938088005,P,4.875,5.125,5.3125,5.58125,4.985,4.49875,4.853125
1993-06-25,45.8276565952539,P,4.875,5.075,5.2375,5.5375,5.005,4.498125,4.851875
1993-06-28,45.84028963052861,P,5.0,5.05,5.175,5.5,5.025,4.500625,4.85
1993-06-29,45.76370459815319,P,4.875,4.95,5.1125,5.4375,5.0425,4.503125,4.849375
1993-06-30,45.719919042483845,P,4.75,4.875,5.0375,5.38125,5.05625,4.504375,4.848125
1993-07-01,45.72817607500315,P,4.75,4.85,4.9875,5.325,5.06875,4.508125,4.846875
1993-07-02,45.73505418221858,P,4.75,4.825,4.95,5.2625,5.085,4.511875,4.845
1993-07-05,45.719114293375675,P,4.75,4.775,4.9125,5.19375,5.10125,4.515625,4.8428125
1993-07-06,45.77834832479321,P,5.0,4.8,4.875,5.16875,5.12375,4.523125,4.8415625
1993-07-07,45.84968840894504,P,5.0,4.85,4.8625,5.1375,5.1425,4.533125,4.84
1993-07-08,45.942244297432694,P,5.25,4.95,4.9,5.10625,5.165,4.545625,4.84125
1993-07-09,45.99884673097764,P,5.0,5.0,4.9125,5.075,5.1825,4.553125,4.84125
1993-07-12,46.10840988343379,A,5.25,5.1,4.9375,5.05625,5.21,4.565625,4.8434375
1993-07-13,46.183659500256205,A,5.375,5.175,4.9875,5.05,5.2325,4.584375,4.8459375
1993-07-14,46.2680848036878,A,5.4375,5.2625,5.05625,5.046875,5.26,4.60375,4.84875
1993-07-15,46.325489945333885,A,5.5,5.3125,5.13125,5.059375,5.29,4.625,4.8521875
1993-07-16,46.394681035456806,A,5.375,5.3875,5.19375,5.071875,5.3075,4.64125,4.8559375
1993-07-19,46.34339207624928,A,5.0,5.3375,5.21875,5.065625,5.31,4.65125,4.8571875
1993-07-20,46.31092134187818,A,5.375,5.3375,5.25625,5.065625,5.32,4.66625,4.8596875
1993-07-21,46.23192432128199,A,5.125,5.275,5.26875,5.065625,5.33,4.67625,4.8609375
1993-07-22,46.07624611837367,A,4.75,5.125,5.21875,5.059375,5.325,4.68125,4.8609375
1993-07-23,45.93789785620779,P,4.625,4.975,5.18125,5.046875,5.32,4.68375,4.8609375
1993-07-26,45.838404771861924,P,4.375,4.85,5.09375,5.015625,5.30875,4.68625,4.8578125
1993-07-27,45.712137664483684,B,4.5,4.675,5.00625,4.996875,5.29875,4.6925,4.8553125
1993-07-28,45.61117826957068,B,4.4375,4.5375,4.90625,4.98125,5.285,4.696875,4.8525
1993-07-29,45.64583251510718,B,4.875,4.5625,4.84375,4.9875,5.27,4.708125,4.85375
1993-07-30,45.67066219427011,B,4.875,4.6125,4.79375,4.99375,5.2425,4.718125,4.853125
1993-08-02,45.77283900309795,B,4.9375,4.725,4.7875,5.003125,5.22875,4.7275,4.8534375
1993-08-03,45.91480111561925,A,5.375,4.9,4.7875,5.021875,5.23125,4.74125,4.8559375
1993-08-04,46.03619565549508,A,5.125,5.0375,4.7875,5.028125,5.22625,4.7525,4.8584375
1993-08-05,46.093449965252226,A,5.25,5.1125,4.8375,5.028125,5.22375,4.764375,4.8615625
1993-08-06,46.13691080027854,A,5.0,5.1375,4.875,5.028125,5.20875,4.775625,4.8640625
1993-08-09,46.11690457424414,A,4.875,5.125,4.925,5.009375,5.19125,4.785625,4.8646875
1993-08-10,46.05715153812569,A,5.125,5.075,4.9875,4.996875,5.17125,4.799375,4.8665625
1993-08-11,45.99434666808079,P,4.875,5.025,5.03125,4.96875,5.15125,4.809375,4.8659375
1993-08-12,45.88384940043169,P,4.75,4.925,5.01875,4.93125,5.12875,4.815625,4.8646875
1993-08-13,45.84703323239648,P,5.0,4.925,5.03125,4.9125,5.10875,4.824375,4.8653125
1993-08-16,45.83562646839232,B,5.0,4.95,5.0375,4.9125,5.08625,4.835625,4.8621875
1993-08-17,45.7660006121968,B,4.75,4.875,4.975,4.88125,5.07125,4.845,4.8584375
1993-08-18,45.79127002901157,B,5.125,4.925,4.975,4.88125,5.06125,4.85625,4.8559375
1993-08-19,45.837952551243745,B,4.9375,4.9625,4.94375,4.890625,5.0425,4.868125,4.851875
1993-08-20,45.8344915836203,B,4.875,4.9375,4.93125,4.903125,5.0275,4.879375,4.84625
1993-08-23,45.868487181005115,C,5.125,4.9625,4.95625,4.940625,5.0175,4.893125,4.84
1993-08-24,45.95335420563388,C,5.125,5.0375,4.95625,4.971875,5.01,4.906875,4.834375
1993-08-25,45.98660945669121,C,5.25,5.0625,4.99375,5.0125,5.005,4.921875,4.829375
1993-08-26,46.01011212341307,C,5.0,5.075,5.01875,5.01875,5.0,4.933125,4.825
1993-08-27,46.03840304080895,C,5.0,5.1,5.01875,5.025,4.9975,4.944375,4.8215625
1993-08-30,46.01831363053149,C,5.0,5.075,5.01875,5.028125,4.995,4.955625,4.8184375
1993-08-31,45.98684089478019,C,5.0,5.05,5.04375,5.009375,4.9875,4.965,4.8165625
1993-09-01,45.9216653813676,B,4.875,4.975,5.01875,4.996875,4.9825,4.975,4.8134375
1993-09-02,45.89823364284195,B,4.875,4.95,5.0125,4.978125,4.9825,4.98375,4.8103125
1993-09-03,45.885228409678696,B,4.875,4.925,5.0125,4.971875,4.9825,4.99375,4.8071875
1993-09-06,45.86981351013669,B,4.875,4.9,4.9875,4.971875,4.98,5.0025,4.8034375
1993-09-07,45.879662247639715,B,5.0,4.9,4.975,4.965625,4.9825,5.0125,4.8009375
1993-09-08,45.924586653691144,P,5.0625,4.9375,4.95625,4.975,4.98875,5.0225,4.7984375
1993-09-09,45.95229655904506,A,5.0,4.9625,4.95625,4.9875,4.99375,5.03125,4.7940625
1993-09-10,45.97184987026437,A,5.0,4.9875,4.95625,4.9875,4.99875,5.041875,4.7915625
1993-09-13,46.00033190491637,A,5.0,5.0125,4.95625,4.9875,5.00375,5.0525,4.7884375
1993-09-14,46.05207232791262,A,5.3125,5.075,4.9875,5.015625,5.01,5.066875,4.785625
1993-09-15,46.088362620570685,A,5.375,5.1375,5.0375,5.028125,5.0175,5.08,4.784375
1993-09-16,46.12924344615175,A,5.375,5.2125,5.0875,5.05,5.02,5.0925,4.783125
1993-09-17,46.17271918309106,A,5.375,5.2875,5.1375,5.075,5.0275,5.105,4.78125
1993-09-20,46.23033559030237,A,5.5,5.3875,5.2,5.09375,5.0325,5.12125,4.780625
1993-09-21,46.23485819741381,A,5.5625,5.4375,5.25625,5.115625,5.03625,5.134375,4.7803125
1993-09-22,46.224703456385534,A,5.5,5.4625,5.3,5.128125,5.0375,5.14875,4.7796875
1993-09-23,46.25794290520349,A,5.75,5.5375,5.375,5.165625,5.0425,5.16625,4.7803125
1993-09-24,46.25088460561133,A,5.5625,5.575,5.43125,5.19375,5.04625,5.176875,4.779375
1993-09-27,46.22385168500659,A,5.5,5.575,5.48125,5.21875,5.05625,5.183125,4.779375
1993-09-28,46.209568926120745,A,5.625,5.5875,5.5125,5.25,5.06125,5.190625,4.78
1993-09-29,46.34861951866201,A,6.5,5.7875,5.625,5.33125,5.08875,5.209375,4.785625
1993-09-30,46.41970095850423,A,6.375,5.9125,5.725,5.40625,5.12125,5.223125,4.790625
1993-10-01,46.519006162573184,A,6.25,6.05,5.8125,5.475,5.15375,5.236875,4.795
1993-10-04,46.648304491126744,A,6.375,6.225,5.9,5.55,5.19375,5.25125,4.800625
1993-10-05,46.750273745116694,A,6.25,6.35,5.96875,5.6125,5.22875,5.26375,4.80625
1993-10-06,46.7063565911696,A,6.375,6.325,6.05625,5.678125,5.2675,5.27625,4.81375
1993-10-07,46.666202786977664,A,6.375,6.325,6.11875,5.746875,5.2975,5.28375,4.82125
1993-10-08,46.64825632698439,A,6.5,6.375,6.2125,5.821875,5.33,5.28625,4.829375
1993-10-11,46.665662491703756,A,6.875,6.475,6.35,5.915625,5.36875,5.29875,4.838125
1993-10-12,46.80948970917413,A,7.625,6.75,6.55,6.03125,5.41375,5.3225,4.85125
1993-10-13,46.94093830214718,A,7.6875,7.0125,6.66875,6.146875,5.465,5.345625,4.8646875
1993-10-14,47.3293096831275,A,9.375,7.6125,6.96875,6.346875,5.5475,5.385625,4.8853125
1993-10-15,47.651164065158895,A,9.0,8.1125,7.24375,6.528125,5.6275,5.418125,4.9053125
1993-10-18,47.82300244523784,A,8.5,8.4375,7.45625,6.678125,5.7,5.445625,4.9209375
1993-10-19,47.79250923441896,A,8.0,8.5125,7.63125,6.8,5.7575,5.464375,4.9340625
1993-10-20,47.721759394907544,A,7.5,8.475,7.74375,6.9,5.81,5.480625,4.9465625
1993-10-21,47.340834212007735,A,7.375,8.075,7.84375,6.98125,5.8625,5.495625,4.9584375
1993-10-22,47.01628822393672,A,7.375,7.75,7.93125,7.071875,5.91,5.509375,4.9703125
1993-10-25,46.77041693233144,A,7.25,7.5,7.96875,7.159375,5.955,5.520625,4.9815625
1993-10-26,46.689998415844435,A,7.625,7.425,7.96875,7.259375,6.0125,5.541875,4.9946875
1993-10-27,46.63077827896627,A,7.5,7.425,7.95,7.309375,6.06,5.560625,5.0071875
1993-10-28,46.601499200660726,P,7.5,7.45,7.7625,7.365625,6.11125,5.576875,5.0190625
1993-10-29,46.58905898962045,P,7.5,7.475,7.6125,7.428125,6.16375,5.595625,5.0315625
1993-11-01,46.63529753327242,A,7.75,7.575,7.5375,7.496875,6.21625,5.616875,5.0453125
1993-11-02,46.64874364200869,A,7.875,7.625,7.525,7.578125,6.27125,5.640625,5.0603125
1993-11-03,46.729881662478135,A,8.0,7.725,7.575,7.659375,6.32625,5.665625,5.0759375
1993-11-04,46.833093560398304,A,7.75,7.775,7.6125,7.728125,6.38125,5.690625,5.0903125
1993-11-05,46.92912066429077,A,7.875,7.85,7.6625,7.796875,6.43875,5.718125,5.1046875
1993-11-08,46.93068052372132,A,7.625,7.825,7.7,7.834375,6.49125,5.743125,5.1178125
1993-11-09,46.89349204202812,A,7.8125,7.8125,7.71875,7.84375,6.5475,5.7675,5.1325
1993-11-10,46.857470027413235,A,8.0,7.8125,7.76875,7.859375,6.61,5.79625,5.1478125
1993-11-11,46.79315050442887,A,7.875,7.8375,7.80625,7.784375,6.67,5.82625,5.1625
1993-11-12,46.75552287901976,A,8.125,7.8875,7.86875,7.740625,6.735,5.85875,5.1784375
1993-11-15,46.76400737527971,A,8.0,7.9625,7.89375,7.715625,6.7975,5.88875,5.1946875
1993-11-16,46.82400836386577,A,8.25,8.05,7.93125,7.728125,6.8625,5.9225,5.2128125
1993-11-17,46.80455362559081,A,7.875,8.025,7.91875,7.746875,6.91875,5.95375,5.2290625
1993-11-18,46.85469356691441,A,7.875,8.025,7.93125,7.771875,6.97625,5.985,5.2465625
1993-11-19,46.851982174611955,A,7.875,7.975,7.93125,7.796875,7.03375,6.01625,5.2640625
1993-11-22,46.85818218533657,A,7.8125,7.9375,7.95,7.825,7.09,6.046875,5.28125
1993-11-23,46.764339427702446,A,7.625,7.8125,7.93125,7.825,7.13625,6.073125,5.298125
1993-11-24,46.80173235073209,A,8.125,7.8625,7.94375,7.85625,7.19125,6.104375,5.31875
1993-11-25,46.8185173905615,A,8.125,7.9125,7.96875,7.8875,7.24625,6.133125,5.339375
1993-11-26,46.87573923619959,A,8.375,8.0125,7.99375,7.93125,7.30625,6.166875,5.36
1993-11-29,46.88733647997609,A,8.125,8.075,8.00625,7.95,7.35875,6.195625,5.380625
1993-11-30,46.93964170496185,A,8.0,8.15,7.98125,7.95625,7.4075,6.221875,5.403125
1993-12-01,46.901282137970774,A,8.0,8.125,7.99375,7.95625,7.4575,6.2475,5.425625
